ET Cell ID	ET Cell Name	Ref ET MET ID	Met Latitude	Met Longitude	Met Elevation (feet)	Area weighted average Permeability - in/hr	Area weighted average WHC - in/ft	Average soil depth - in	Hydrologic Group (A-C) (A='coarse'  B='medium')	Hydrologic Group  (1-3) (1='coarse' 2='medium')	Aridity Rating (fromHuntington plus google)	Ref ET Data Path
644633	644633	644633	44.4417	-118.8083	3488.98	-999	1.7711	60	B	2	50	
644634	644634	644634	44.4417	-118.7667	3540.16	-999	1.6611	60	B	2	50	
644635	644635	644635	44.4417	-118.725	3588.71	-999	1.7202	60	B	2	50	
644636	644636	644636	44.4417	-118.6833	3688.85	-999	1.7456	60	B	2	50	
644637	644637	644637	44.4417	-118.6417	3775.98	-999	1.7944	60	B	2	50	
644638	644638	644638	44.4417	-118.6	4012.34	-999	1.6534	60	B	2	50	
644646	644646	644646	44.4417	-118.2667	4620.08	-999	1.1734	60	B	2	50	
644647	644647	644647	44.4417	-118.225	4096.46	-999	1.4149	60	B	2	50	
644648	644648	644648	44.4417	-118.1833	4013.25	-999	1.6796	60	B	2	50	
644650	644650	644650	44.4417	-118.1	4188.32	-999	1.08	60	B	2	50	
644665	644665	644665	44.4417	-117.475	3609.84	-999	1.1304	60	B	2	50	
644666	644666	644666	44.4417	-117.4333	3528.61	-999	1.2799	60	B	2	50	
644667	644667	644667	44.4417	-117.3917	3625.98	-999	1.1457	60	B	2	50	
644668	644668	644668	44.4417	-117.35	3356.04	-999	1.2	60	B	2	50	
644669	644669	644669	44.4417	-117.3083	2767.45	-999	1.2	60	B	2	50	
645893	645893	645893	44.4833	-124.0583	181.98	-999	2.911	60	B	2	50	
645894	645894	645894	44.4833	-124.0167	270.12	-999	2.6657	60	B	2	50	
645895	645895	645895	44.4833	-123.975	539.48	-999	1.8	60	B	2	50	
645907	645907	645907	44.4833	-123.475	1005.58	-999	2.0383	60	C	3	50	
645908	645908	645908	44.4833	-123.4333	630.14	-999	2.0651	60	C	3	50	
645909	645909	645909	44.4833	-123.3917	488.52	-999	1.981	60	C	3	50	
645910	645910	645910	44.4833	-123.35	302.93	-999	2.1788	60	B	2	50	
645911	645911	645911	44.4833	-123.3083	248.58	-999	2.1366	60	B	2	50	
645912	645912	645912	44.4833	-123.2667	241.91	-999	2.0623	60	B	2	50	
645913	645913	645913	44.4833	-123.225	233.71	-999	1.8107	60	B	2	50	
645914	645914	645914	44.4833	-123.1833	249.12	-999	2.2416	60	B	2	50	
645915	645915	645915	44.4833	-123.1417	255.14	-999	2.2776	60	B	2	50	
645916	645916	645916	44.4833	-123.1	256.12	-999	2.1169	60	B	2	50	
645917	645917	645917	44.4833	-123.0583	264.98	-999	2.1262	60	B	2	50	
645918	645918	645918	44.4833	-123.0167	290.46	-999	2.1436	60	B	2	50	
645919	645919	645919	44.4833	-122.975	346.35	-999	2.1057	60	C	3	50	
645920	645920	645920	44.4833	-122.9333	540.35	-999	2.0734	60	C	3	50	
645921	645921	645921	44.4833	-122.8917	597.99	-999	1.9714	60	B	2	50	
645922	645922	645922	44.4833	-122.85	530.18	-999	1.8674	60	B	2	50	
645923	645923	645923	44.4833	-122.8083	486.44	-999	1.8896	60	B	2	50	
645924	645924	645924	44.4833	-122.7667	568.46	-999	2.0	60	B	2	50	
645925	645925	645925	44.4833	-122.725	669.95	-999	2.0142	60	C	3	50	
645951	645951	645951	44.4833	-121.6417	2964.3	-999	1.44	60	A	1	50	
645959	645959	645959	44.4833	-121.3083	2576.51	-999	1.7849	60	B	2	50	
645960	645960	645960	44.4833	-121.2667	2697.38	-999	1.7896	60	B	2	50	
645961	645961	645961	44.4833	-121.225	2936.35	-999	1.7959	60	B	2	50	
645962	645962	645962	44.4833	-121.1833	3054.72	-999	1.7448	60	B	2	50	
645963	645963	645963	44.4833	-121.1417	3084.25	-999	1.8	60	B	2	50	
645965	645965	645965	44.4833	-121.0583	3148.16	-999	1.8	60	B	2	50	
645967	645967	645967	44.4833	-120.975	3493.83	-999	1.8	60	B	2	50	
645968	645968	645968	44.4833	-120.9333	3705.91	-999	1.8	60	B	2	50	
645969	645969	645969	44.4833	-120.8917	3900.79	-999	1.8	60	B	2	50	
645983	645983	645983	44.4833	-120.3083	4772.31	-999	1.8	60	B	2	50	
645984	645984	645984	44.4833	-120.2667	5308.01	-999	2.04	60	B	2	50	
645988	645988	645988	44.4833	-120.1	4853.81	-999	2.04	60	B	2	50	
645990	645990	645990	44.4833	-120.0167	4714.17	-999	2.04	60	B	2	50	
645991	645991	645991	44.4833	-119.975	4582.55	-999	1.6347	60	B	2	50	
645994	645994	645994	44.4833	-119.85	4121.92	-999	1.2	60	B	2	50	
645995	645995	645995	44.4833	-119.8083	3738.98	-999	1.5233	60	B	2	50	
645996	645996	645996	44.4833	-119.7667	3666.67	-999	1.56	60	C	3	50	
645997	645997	645997	44.4833	-119.725	3545.8	-999	1.56	60	C	3	50	
645998	645998	645998	44.4833	-119.6833	3310.76	-999	1.56	60	C	3	50	
646000	646000	646000	44.4833	-119.6	2738.85	-999	1.754	60	B	2	50	
646001	646001	646001	44.4833	-119.5583	2616.54	-999	1.794	60	B	2	50	
646002	646002	646002	44.4833	-119.5167	2719.16	-999	1.7935	60	B	2	50	
646003	646003	646003	44.4833	-119.475	2976.9	-999	1.7769	60	B	2	50	
646021	646021	646021	44.4833	-118.725	3979.92	-999	1.3144	60	B	2	50	
646022	646022	646022	44.4833	-118.6833	3947.51	-999	1.5275	60	B	2	50	
646023	646023	646023	44.4833	-118.6417	4095.67	-999	1.2	60	B	2	50	
646024	646024	646024	44.4833	-118.6	4503.94	-999	1.2	60	B	2	50	
646032	646032	646032	44.4833	-118.2667	4677.17	-999	1.08	60	B	2	50	
646033	646033	646033	44.4833	-118.225	4064.44	-999	1.5712	60	B	2	50	
646034	646034	646034	44.4833	-118.1833	3909.84	-999	1.68	60	B	2	50	
646035	646035	646035	44.4833	-118.1417	4013.78	-999	1.5667	60	B	2	50	
646036	646036	646036	44.4833	-118.1	3811.02	-999	1.4509	60	B	2	50	
646037	646037	646037	44.4833	-118.0583	3795.8	-999	1.44	60	B	2	50	
646038	646038	646038	44.4833	-118.0167	3753.54	-999	1.44	60	B	2	50	
646039	646039	646039	44.4833	-117.975	3823.49	-999	1.4353	60	B	2	50	
646040	646040	646040	44.4833	-117.9333	3996.72	-999	1.44	60	B	2	50	
646041	646041	646041	44.4833	-117.8917	4222.44	-999	1.44	60	B	2	50	
646042	646042	646042	44.4833	-117.85	4135.17	-999	1.44	60	B	2	50	
646043	646043	646043	44.4833	-117.8083	3887.14	-999	1.44	60	B	2	50	
646044	646044	646044	44.4833	-117.7667	3633.46	-999	1.4262	60	B	2	50	
646045	646045	646045	44.4833	-117.725	3668.77	-999	1.4334	60	B	2	50	
646046	646046	646046	44.4833	-117.6833	4163.25	-999	1.44	60	B	2	50	
646047	646047	646047	44.4833	-117.6417	4615.88	-999	1.0872	60	B	2	50	
646051	646051	646051	44.4833	-117.475	3896.59	-999	1.44	60	B	2	50	
646052	646052	646052	44.4833	-117.4333	4325.07	-999	1.08	60	B	2	50	
646053	646053	646053	44.4833	-117.3917	4190.81	-999	1.2	60	B	2	50	
646054	646054	646054	44.4833	-117.35	3124.02	-999	1.2	60	B	2	50	
646057	646057	646057	44.4833	-117.225	2805.64	-999	1.2	60	B	2	50	
647279	647279	647279	44.525	-124.0583	118.98	-999	1.8704	60	B	2	50	
647280	647280	647280	44.525	-124.0167	256.23	-999	1.997	60	B	2	50	
647281	647281	647281	44.525	-123.975	531.06	-999	3.0	60	B	2	50	
647284	647284	647284	44.525	-123.85	750.0	-999	1.8	60	B	2	50	
647286	647286	647286	44.525	-123.7667	1015.64	-999	1.8	60	B	2	50	
647287	647287	647287	44.525	-123.725	769.36	-999	2.0206	60	B	2	50	
647288	647288	647288	44.525	-123.6833	627.3	-999	1.9809	60	B	2	50	
647289	647289	647289	44.525	-123.6417	617.02	-999	1.8442	60	B	2	50	
647290	647290	647290	44.525	-123.6	1098.21	-999	1.8	60	B	2	50	
647291	647291	647291	44.525	-123.5583	2142.72	-999	1.8	60	B	2	50	
647294	647294	647294	44.525	-123.4333	730.32	-999	2.1098	60	C	3	50	
647295	647295	647295	44.525	-123.3917	450.9	-999	2.0017	60	C	3	50	
647296	647296	647296	44.525	-123.35	280.29	-999	2.1277	60	B	2	50	
647297	647297	647297	44.525	-123.3083	256.34	-999	2.144	60	B	2	50	
647298	647298	647298	44.525	-123.2667	237.21	-999	2.0375	60	B	2	50	
647299	647299	647299	44.525	-123.225	224.41	-999	1.8251	60	B	2	50	
647300	647300	647300	44.525	-123.1833	237.86	-999	2.074	60	B	2	50	
647301	647301	647301	44.525	-123.1417	241.14	-999	2.0699	60	B	2	50	
647302	647302	647302	44.525	-123.1	247.16	-999	2.1547	60	B	2	50	
647303	647303	647303	44.525	-123.0583	266.84	-999	2.2799	60	B	2	50	
647304	647304	647304	44.525	-123.0167	289.15	-999	2.193	60	B	2	50	
647305	647305	647305	44.525	-122.975	408.25	-999	2.0875	60	B	2	50	
647306	647306	647306	44.525	-122.9333	383.09	-999	1.9777	60	B	2	50	
647307	647307	647307	44.525	-122.8917	407.15	-999	1.8012	60	B	2	50	
647308	647308	647308	44.525	-122.85	573.82	-999	1.9189	60	B	2	50	
647309	647309	647309	44.525	-122.8083	578.85	-999	2.0916	60	C	3	50	
647310	647310	647310	44.525	-122.7667	615.92	-999	2.0787	60	C	3	50	
647311	647311	647311	44.525	-122.725	784.34	-999	1.9899	60	C	3	50	
647346	647346	647346	44.525	-121.2667	2387.4	-999	1.7345	60	B	2	50	
647347	647347	647347	44.525	-121.225	2618.11	-999	1.7994	60	B	2	50	
647348	647348	647348	44.525	-121.1833	2683.99	-999	1.8	60	B	2	50	
647349	647349	647349	44.525	-121.1417	2735.43	-999	1.8	60	B	2	50	
647353	647353	647353	44.525	-120.975	3559.45	-999	1.8	60	B	2	50	
647354	647354	647354	44.525	-120.9333	3699.74	-999	1.8	60	B	2	50	
647355	647355	647355	44.525	-120.8917	3988.98	-999	1.8	60	B	2	50	
647356	647356	647356	44.525	-120.85	4407.35	-999	1.8	60	B	2	50	
647367	647367	647367	44.525	-120.3917	4488.98	-999	1.8	60	B	2	50	
647368	647368	647368	44.525	-120.35	4333.07	-999	1.6075	60	B	2	50	
647369	647369	647369	44.525	-120.3083	3745.01	-999	1.5681	60	C	3	50	
647370	647370	647370	44.525	-120.2667	4145.28	-999	1.56	60	C	3	50	
647371	647371	647371	44.525	-120.225	4089.37	-999	1.5617	60	C	3	50	
647372	647372	647372	44.525	-120.1833	3998.43	-999	1.5734	60	C	3	50	
647373	647373	647373	44.525	-120.1417	3834.91	-999	1.56	60	C	3	50	
647374	647374	647374	44.525	-120.1	4130.97	-999	1.8883	60	B	2	50	
647375	647375	647375	44.525	-120.0583	4543.04	-999	1.2586	60	B	2	50	
647376	647376	647376	44.525	-120.0167	4380.31	-999	1.2447	60	B	2	50	
647377	647377	647377	44.525	-119.975	4152.89	-999	1.259	60	B	2	50	
647378	647378	647378	44.525	-119.9333	4044.23	-999	1.2	60	B	2	50	
647379	647379	647379	44.525	-119.8917	3975.72	-999	1.2	60	B	2	50	
647383	647383	647383	44.525	-119.725	3216.67	-999	1.56	60	C	3	50	
647384	647384	647384	44.525	-119.6833	3012.47	-999	1.56	60	C	3	50	
647385	647385	647385	44.525	-119.6417	2836.88	-999	1.5089	60	B	2	50	
647386	647386	647386	44.525	-119.6	3074.15	-999	1.8	60	B	2	50	
647407	647407	647407	44.525	-118.725	4593.83	-999	1.2	60	B	2	50	
647408	647408	647408	44.525	-118.6833	4530.84	-999	1.2551	60	B	2	50	
647409	647409	647409	44.525	-118.6417	4801.58	-999	1.2	60	B	2	50	
647412	647412	647412	44.525	-118.5167	5272.57	-999	2.04	60	B	2	50	
647415	647415	647415	44.525	-118.3917	5199.34	-999	2.04	60	B	2	50	
647418	647418	647418	44.525	-118.2667	4409.06	-999	1.848	60	B	2	50	
647419	647419	647419	44.525	-118.225	4134.65	-999	1.08	60	B	2	50	
647420	647420	647420	44.525	-118.1833	4152.76	-999	1.403	60	B	2	50	
647421	647421	647421	44.525	-118.1417	4019.16	-999	1.4079	60	B	2	50	
647422	647422	647422	44.525	-118.1	4232.81	-999	1.44	60	B	2	50	
647423	647423	647423	44.525	-118.0583	4381.89	-999	1.44	60	B	2	50	
647425	647425	647425	44.525	-117.975	4236.22	-999	1.44	60	B	2	50	
647430	647430	647430	44.525	-117.7667	4224.15	-999	1.08	60	B	2	50	
647439	647439	647439	44.525	-117.3917	3138.06	-999	1.1169	60	B	2	50	
647440	647440	647440	44.525	-117.35	3275.85	-999	1.3002	60	B	2	50	
647441	647441	647441	44.525	-117.3083	4111.29	-999	1.08	60	B	2	50	
647443	647443	647443	44.525	-117.225	3532.94	-999	1.1467	60	B	2	50	
647444	647444	647444	44.525	-117.1833	2638.71	-999	1.1924	60	B	2	50	
648665	648665	648665	44.5667	-124.0583	104.99	-999	1.68	60	B	2	50	
648667	648667	648667	44.5667	-123.975	160.0	-999	1.7094	60	B	2	50	
648668	648668	648668	44.5667	-123.9333	363.85	-999	3.0	60	B	2	50	
648669	648669	648669	44.5667	-123.8917	623.58	-999	3.0	60	B	2	50	
648670	648670	648670	44.5667	-123.85	604.0	-999	1.9989	60	B	2	50	
648671	648671	648671	44.5667	-123.8083	434.06	-999	1.8	60	B	2	50	
648672	648672	648672	44.5667	-123.7667	549.21	-999	1.8	60	B	2	50	
648673	648673	648673	44.5667	-123.725	618.66	-999	1.8046	60	B	2	50	
648674	648674	648674	44.5667	-123.6833	730.53	-999	1.8	60	B	2	50	
648675	648675	648675	44.5667	-123.6417	898.07	-999	1.8	60	B	2	50	
648676	648676	648676	44.5667	-123.6	1052.6	-999	1.8	60	B	2	50	
648677	648677	648677	44.5667	-123.5583	1003.5	-999	2.0324	60	B	2	50	
648678	648678	648678	44.5667	-123.5167	962.27	-999	1.9364	60	B	2	50	
648679	648679	648679	44.5667	-123.475	928.7	-999	2.0679	60	C	3	50	
648680	648680	648680	44.5667	-123.4333	757.98	-999	2.0726	60	C	3	50	
648681	648681	648681	44.5667	-123.3917	558.84	-999	2.1624	60	B	2	50	
648682	648682	648682	44.5667	-123.35	540.25	-999	2.1998	60	B	2	50	
648683	648683	648683	44.5667	-123.3083	340.33	-999	2.1661	60	B	2	50	
648684	648684	648684	44.5667	-123.2667	238.74	-999	1.9115	60	B	2	50	
648685	648685	648685	44.5667	-123.225	216.21	-999	1.8003	60	B	2	50	
648686	648686	648686	44.5667	-123.1833	223.1	-999	2.011	60	B	2	50	
648687	648687	648687	44.5667	-123.1417	228.24	-999	2.0253	60	B	2	50	
648688	648688	648688	44.5667	-123.1	242.02	-999	2.2793	60	B	2	50	
648689	648689	648689	44.5667	-123.0583	258.86	-999	2.242	60	B	2	50	
648690	648690	648690	44.5667	-123.0167	278.0	-999	2.1843	60	B	2	50	
648691	648691	648691	44.5667	-122.975	298.77	-999	2.1402	60	B	2	50	
648692	648692	648692	44.5667	-122.9333	316.05	-999	1.8532	60	B	2	50	
648693	648693	648693	44.5667	-122.8917	329.4	-999	1.8317	60	B	2	50	
648694	648694	648694	44.5667	-122.85	428.91	-999	2.1413	60	B	2	50	
648695	648695	648695	44.5667	-122.8083	422.9	-999	2.0941	60	C	3	50	
648696	648696	648696	44.5667	-122.7667	514.0	-999	2.0775	60	C	3	50	
648697	648697	648697	44.5667	-122.725	704.83	-999	1.9412	60	C	3	50	
648698	648698	648698	44.5667	-122.6833	1050.74	-999	1.92	60	C	3	50	
648732	648732	648732	44.5667	-121.2667	2276.38	-999	1.7951	60	B	2	50	
648733	648733	648733	44.5667	-121.225	2588.06	-999	1.8	60	B	2	50	
648734	648734	648734	44.5667	-121.1833	2575.07	-999	1.8	60	B	2	50	
648735	648735	648735	44.5667	-121.1417	2636.48	-999	1.8	60	B	2	50	
648736	648736	648736	44.5667	-121.1	2670.21	-999	1.8	60	B	2	50	
648737	648737	648737	44.5667	-121.0583	2761.68	-999	1.8	60	B	2	50	
648741	648741	648741	44.5667	-120.8917	3571.39	-999	1.56	60	C	3	50	
648751	648751	648751	44.5667	-120.475	4647.51	-999	1.5801	60	B	2	50	
648752	648752	648752	44.5667	-120.4333	4245.67	-999	1.5806	60	B	2	50	
648753	648753	648753	44.5667	-120.3917	3509.19	-999	1.56	60	C	3	50	
648754	648754	648754	44.5667	-120.35	3591.86	-999	1.569	60	C	3	50	
648755	648755	648755	44.5667	-120.3083	3537.8	-999	1.56	60	C	3	50	
648756	648756	648756	44.5667	-120.2667	3392.52	-999	1.56	60	C	3	50	
648757	648757	648757	44.5667	-120.225	3122.57	-999	1.56	60	C	3	50	
648758	648758	648758	44.5667	-120.1833	3058.14	-999	1.56	60	C	3	50	
648759	648759	648759	44.5667	-120.1417	3255.12	-999	1.56	60	C	3	50	
648760	648760	648760	44.5667	-120.1	3648.03	-999	1.56	60	C	3	50	
648761	648761	648761	44.5667	-120.0583	4188.98	-999	1.56	60	C	3	50	
648762	648762	648762	44.5667	-120.0167	4575.72	-999	1.2137	60	B	2	50	
648763	648763	648763	44.5667	-119.975	4481.76	-999	1.4514	60	B	2	50	
648764	648764	648764	44.5667	-119.9333	4295.01	-999	1.2	60	B	2	50	
648765	648765	648765	44.5667	-119.8917	4165.75	-999	1.2	60	B	2	50	
648771	648771	648771	44.5667	-119.6417	2602.62	-999	1.558	60	C	3	50	
648780	648780	648780	44.5667	-119.2667	4816.8	-999	2.04	60	B	2	50	
648781	648781	648781	44.5667	-119.225	4675.59	-999	1.9921	60	B	2	50	
648782	648782	648782	44.5667	-119.1833	4720.21	-999	1.9136	60	B	2	50	
648783	648783	648783	44.5667	-119.1417	4825.2	-999	1.7832	60	B	2	50	
648798	648798	648798	44.5667	-118.5167	4585.7	-999	1.8186	60	B	2	50	
648800	648800	648800	44.5667	-118.4333	4543.18	-999	1.8092	60	B	2	50	
648801	648801	648801	44.5667	-118.3917	4571.13	-999	2.0014	60	B	2	50	
648803	648803	648803	44.5667	-118.3083	4901.05	-999	2.04	60	B	2	50	
648805	648805	648805	44.5667	-118.225	4314.96	-999	1.5372	60	B	2	50	
648806	648806	648806	44.5667	-118.1833	4198.29	-999	1.4874	60	B	2	50	
648810	648810	648810	44.5667	-118.0167	4515.62	-999	1.1296	60	B	2	50	
648820	648820	648820	44.5667	-117.6	4091.73	-999	1.2	60	B	2	50	
648822	648822	648822	44.5667	-117.5167	3489.37	-999	1.3214	60	B	2	50	
648823	648823	648823	44.5667	-117.475	2963.65	-999	1.5146	60	B	2	50	
648824	648824	648824	44.5667	-117.4333	2727.82	-999	1.6155	60	B	2	50	
648825	648825	648825	44.5667	-117.3917	3202.49	-999	1.44	60	B	2	50	
648826	648826	648826	44.5667	-117.35	3882.81	-999	1.4217	60	B	2	50	
648827	648827	648827	44.5667	-117.3083	4758.66	-999	1.08	60	B	2	50	
650051	650051	650051	44.6083	-124.0583	37.29	-999	1.7388	60	B	2	50	
650053	650053	650053	44.6083	-123.975	182.74	-999	2.091	60	B	2	50	
650054	650054	650054	44.6083	-123.9333	117.23	-999	2.6649	60	B	2	50	
650055	650055	650055	44.6083	-123.8917	277.78	-999	1.869	60	B	2	50	
650056	650056	650056	44.6083	-123.85	440.62	-999	1.8646	60	B	2	50	
650058	650058	650058	44.6083	-123.7667	616.91	-999	1.8982	60	B	2	50	
650059	650059	650059	44.6083	-123.725	596.46	-999	1.8586	60	B	2	50	
650060	650060	650060	44.6083	-123.6833	691.71	-999	1.97	60	B	2	50	
650061	650061	650061	44.6083	-123.6417	869.86	-999	1.9086	60	B	2	50	
650062	650062	650062	44.6083	-123.6	865.05	-999	2.0011	60	B	2	50	
650063	650063	650063	44.6083	-123.5583	831.69	-999	2.0089	60	B	2	50	
650064	650064	650064	44.6083	-123.5167	773.51	-999	2.0363	60	C	3	50	
650065	650065	650065	44.6083	-123.475	886.7	-999	1.9552	60	C	3	50	
650066	650066	650066	44.6083	-123.4333	725.61	-999	2.1118	60	C	3	50	
650067	650067	650067	44.6083	-123.3917	855.53	-999	2.0934	60	C	3	50	
650068	650068	650068	44.6083	-123.35	1008.09	-999	2.16	60	C	3	50	
650069	650069	650069	44.6083	-123.3083	740.38	-999	2.16	60	C	3	50	
650070	650070	650070	44.6083	-123.2667	380.25	-999	2.0965	60	C	3	50	
650071	650071	650071	44.6083	-123.225	230.42	-999	2.0967	60	B	2	50	
650072	650072	650072	44.6083	-123.1833	204.62	-999	1.9012	60	B	2	50	
650073	650073	650073	44.6083	-123.1417	212.6	-999	2.0966	60	B	2	50	
650074	650074	650074	44.6083	-123.1	223.75	-999	2.085	60	B	2	50	
650075	650075	650075	44.6083	-123.0583	241.14	-999	2.1549	60	B	2	50	
650076	650076	650076	44.6083	-123.0167	257.22	-999	2.0732	60	B	2	50	
650077	650077	650077	44.6083	-122.975	271.98	-999	1.8298	60	B	2	50	
650078	650078	650078	44.6083	-122.9333	285.11	-999	1.8	60	B	2	50	
650079	650079	650079	44.6083	-122.8917	297.13	-999	1.8846	60	B	2	50	
650080	650080	650080	44.6083	-122.85	330.27	-999	2.109	60	C	3	50	
650081	650081	650081	44.6083	-122.8083	361.99	-999	2.0916	60	C	3	50	
650082	650082	650082	44.6083	-122.7667	502.4	-999	1.9577	60	B	2	50	
650083	650083	650083	44.6083	-122.725	659.45	-999	1.882	60	B	2	50	
650084	650084	650084	44.6083	-122.6833	1024.93	-999	1.9079	60	C	3	50	
650119	650119	650119	44.6083	-121.225	2753.02	-999	1.8	60	B	2	50	
650120	650120	650120	44.6083	-121.1833	2496.72	-999	1.7991	60	B	2	50	
650121	650121	650121	44.6083	-121.1417	2441.73	-999	1.8	60	B	2	50	
650122	650122	650122	44.6083	-121.1	2429.13	-999	1.8	60	B	2	50	
650123	650123	650123	44.6083	-121.0583	2674.54	-999	1.8	60	B	2	50	
650126	650126	650126	44.6083	-120.9333	3229.79	-999	1.56	60	C	3	50	
650127	650127	650127	44.6083	-120.8917	3277.3	-999	1.56	60	C	3	50	
650128	650128	650128	44.6083	-120.85	3604.2	-999	1.56	60	C	3	50	
650139	650139	650139	44.6083	-120.3917	3764.96	-999	1.56	60	C	3	50	
650140	650140	650140	44.6083	-120.35	2854.99	-999	1.56	60	C	3	50	
650141	650141	650141	44.6083	-120.3083	2910.37	-999	1.56	60	C	3	50	
650142	650142	650142	44.6083	-120.2667	3030.18	-999	1.56	60	C	3	50	
650143	650143	650143	44.6083	-120.225	2712.73	-999	1.56	60	C	3	50	
650144	650144	650144	44.6083	-120.1833	2651.18	-999	1.56	60	C	3	50	
650145	650145	650145	44.6083	-120.1417	3238.19	-999	1.56	60	C	3	50	
650146	650146	650146	44.6083	-120.1	3760.76	-999	1.56	60	C	3	50	
650147	650147	650147	44.6083	-120.0583	4403.54	-999	1.56	60	C	3	50	
650148	650148	650148	44.6083	-120.0167	4881.63	-999	1.56	60	C	3	50	
650150	650150	650150	44.6083	-119.9333	4270.34	-999	1.2559	60	B	2	50	
650151	650151	650151	44.6083	-119.8917	4043.18	-999	1.2	60	B	2	50	
650152	650152	650152	44.6083	-119.85	4043.31	-999	1.2	60	B	2	50	
650153	650153	650153	44.6083	-119.8083	4467.98	-999	1.2	60	B	2	50	
650154	650154	650154	44.6083	-119.7667	4587.8	-999	1.2639	60	B	2	50	
650157	650157	650157	44.6083	-119.6417	2633.86	-999	1.4965	60	B	2	50	
650163	650163	650163	44.6083	-119.3917	4080.05	-999	1.8727	60	B	2	50	
650164	650164	650164	44.6083	-119.35	3867.32	-999	2.04	60	B	2	50	
650166	650166	650166	44.6083	-119.2667	4422.7	-999	1.7842	60	B	2	50	
650167	650167	650167	44.6083	-119.225	4392.52	-999	1.6971	60	B	2	50	
650168	650168	650168	44.6083	-119.1833	4348.56	-999	2.0386	60	B	2	50	
650169	650169	650169	44.6083	-119.1417	4496.06	-999	1.7124	60	B	2	50	
650170	650170	650170	44.6083	-119.1	5027.82	-999	1.7537	60	B	2	50	
650183	650183	650183	44.6083	-118.5583	4291.6	-999	2.04	60	B	2	50	
650184	650184	650184	44.6083	-118.5167	4301.71	-999	1.803	60	B	2	50	
650185	650185	650185	44.6083	-118.475	4357.35	-999	1.8211	60	B	2	50	
650208	650208	650208	44.6083	-117.5167	3431.36	-999	1.9279	60	B	2	50	
650209	650209	650209	44.6083	-117.475	2879.0	-999	1.8696	60	B	2	50	
650210	650210	650210	44.6083	-117.4333	3087.01	-999	1.44	60	B	2	50	
650211	650211	650211	44.6083	-117.3917	3682.81	-999	1.4334	60	B	2	50	
650212	650212	650212	44.6083	-117.35	4265.22	-999	1.08	60	B	2	50	
651437	651437	651437	44.65	-124.0583	65.29	-999	1.68	60	B	2	50	
651438	651438	651438	44.65	-124.0167	288.93	-999	2.7125	60	B	2	50	
651439	651439	651439	44.65	-123.975	288.93	-999	2.9918	60	B	2	50	
651440	651440	651440	44.65	-123.9333	168.53	-999	2.4623	60	B	2	50	
651441	651441	651441	44.65	-123.8917	337.27	-999	1.8144	60	B	2	50	
651442	651442	651442	44.65	-123.85	340.99	-999	1.8	60	B	2	50	
651443	651443	651443	44.65	-123.8083	390.53	-999	1.8	60	B	2	50	
651444	651444	651444	44.65	-123.7667	408.25	-999	2.027	60	B	2	50	
651445	651445	651445	44.65	-123.725	469.27	-999	1.9862	60	B	2	50	
651446	651446	651446	44.65	-123.6833	535.98	-999	2.04	60	B	2	50	
651447	651447	651447	44.65	-123.6417	571.19	-999	1.9373	60	B	2	50	
651448	651448	651448	44.65	-123.6	542.76	-999	2.0096	60	B	2	50	
651449	651449	651449	44.65	-123.5583	804.35	-999	2.0355	60	B	2	50	
651450	651450	651450	44.65	-123.5167	867.67	-999	1.9545	60	C	3	50	
651451	651451	651451	44.65	-123.475	731.74	-999	1.9851	60	C	3	50	
651452	651452	651452	44.65	-123.4333	630.58	-999	2.0192	60	C	3	50	
651455	651455	651455	44.65	-123.3083	836.72	-999	2.0881	60	C	3	50	
651456	651456	651456	44.65	-123.2667	707.9	-999	2.1004	60	C	3	50	
651457	651457	651457	44.65	-123.225	413.61	-999	2.2602	60	B	2	50	
651458	651458	651458	44.65	-123.1833	263.23	-999	2.2453	60	B	2	50	
651459	651459	651459	44.65	-123.1417	268.37	-999	2.0938	60	B	2	50	
651460	651460	651460	44.65	-123.1	211.94	-999	1.8186	60	B	2	50	
651461	651461	651461	44.65	-123.0583	216.86	-999	1.922	60	B	2	50	
651462	651462	651462	44.65	-123.0167	259.62	-999	1.8675	60	B	2	50	
651463	651463	651463	44.65	-122.975	252.3	-999	1.8	60	B	2	50	
651464	651464	651464	44.65	-122.9333	260.28	-999	1.8	60	B	2	50	
651465	651465	651465	44.65	-122.8917	342.08	-999	1.9394	60	B	2	50	
651466	651466	651466	44.65	-122.85	333.77	-999	1.8835	60	B	2	50	
651467	651467	651467	44.65	-122.8083	338.8	-999	1.8228	60	B	2	50	
651468	651468	651468	44.65	-122.7667	432.31	-999	1.8072	60	B	2	50	
651469	651469	651469	44.65	-122.725	713.15	-999	1.8749	60	B	2	50	
651505	651505	651505	44.65	-121.225	2312.99	-999	1.7571	60	B	2	50	
651506	651506	651506	44.65	-121.1833	2332.41	-999	1.7496	60	B	2	50	
651507	651507	651507	44.65	-121.1417	2425.98	-999	1.8	60	B	2	50	
651508	651508	651508	44.65	-121.1	2420.21	-999	1.8	60	B	2	50	
651509	651509	651509	44.65	-121.0583	2477.3	-999	1.8	60	B	2	50	
651510	651510	651510	44.65	-121.0167	2722.7	-999	1.6355	60	B	2	50	
651511	651511	651511	44.65	-120.975	2950.39	-999	1.56	60	C	3	50	
651512	651512	651512	44.65	-120.9333	2987.14	-999	1.56	60	C	3	50	
