This file contains first (temporary) numbers of cutting cycles for dairy and beef hay, based on latitude. R.Allen 4/1/08
ET Cell ID	ET Cell Name	Lat	Number Dairy	Number Beef	null	null.1
643212	643212	44.4	5	4		
643213	643213	44.4	5	4		
643214	643214	44.4	5	4		
643222	643222	44.4	5	4		
643223	643223	44.4	5	4		
643229	643229	44.4	5	2		
643230	643230	44.4	5	4		
643235	643235	44.4	5	4		
643236	643236	44.4	5	2		
643237	643237	44.4	5	2		
643238	643238	44.4	5	2		
643239	643239	44.4	5	2		
643240	643240	44.4	5	2		
643241	643241	44.4	5	2		
643242	643242	44.4	5	2		
643243	643243	44.4	5	4		
643244	643244	44.4	5	2		
643245	643245	44.4	5	4		
643246	643246	44.4	5	2		
643247	643247	44.4	5	2		
643248	643248	44.4	5	4		
643249	643249	44.4	5	4		
643250	643250	44.4	5	4		
643251	643251	44.4	5	4		
643252	643252	44.4	5	4		
643253	643253	44.4	5	4		
643260	643260	44.4	5	1		
643261	643261	44.4	5	4		
643262	643262	44.4	5	4		
643263	643263	44.4	5	4		
643264	643264	44.4	5	4		
643270	643270	44.4	5	4		
643271	643271	44.4	5	2		
643272	643272	44.4	5	2		
643273	643273	44.4	5	2		
643274	643274	44.4	5	4		
643275	643275	44.4	5	4		
643279	643279	44.4	5	4		
643281	643281	44.4	5	4		
643283	643283	44.4	5	4		
644507	644507	44.4417	5	4		
644508	644508	44.4417	5	4		
644509	644509	44.4417	5	4		
644510	644510	44.4417	5	4		
644514	644514	44.4417	5	4		
644515	644515	44.4417	5	4		
644518	644518	44.4417	5	4		
644519	644519	44.4417	5	4		
644520	644520	44.4417	5	4		
644522	644522	44.4417	5	4		
644523	644523	44.4417	5	4		
644524	644524	44.4417	5	4		
644525	644525	44.4417	5	3		
644526	644526	44.4417	5	4		
644527	644527	44.4417	5	3		
644528	644528	44.4417	5	4		
644529	644529	44.4417	5	4		
644530	644530	44.4417	5	4		
644531	644531	44.4417	5	4		
644532	644532	44.4417	5	4		
644533	644533	44.4417	5	4		
644535	644535	44.4417	5	4		
644536	644536	44.4417	5	4		
644537	644537	44.4417	5	4		
644538	644538	44.4417	5	4		
644539	644539	44.4417	5	4		
644540	644540	44.4417	5	4		
644542	644542	44.4417	5	4		
644543	644543	44.4417	5	4		
644544	644544	44.4417	5	4		
644564	644564	44.4417	5	4		
644565	644565	44.4417	5	4		
644571	644571	44.4417	5	2		
644572	644572	44.4417	5	2		
644573	644573	44.4417	5	2		
644574	644574	44.4417	5	2		
644575	644575	44.4417	5	2		
644576	644576	44.4417	5	2		
644577	644577	44.4417	5	4		
644578	644578	44.4417	5	4		
644580	644580	44.4417	5	2		
644585	644585	44.4417	5	2		
644586	644586	44.4417	5	1		
644608	644608	44.4417	5	4		
644609	644609	44.4417	5	2		
644610	644610	44.4417	5	4		
644611	644611	44.4417	5	4		
644615	644615	44.4417	5	4		
644616	644616	44.4417	5	2		
644617	644617	44.4417	5	2		
644618	644618	44.4417	5	2		
644619	644619	44.4417	5	2		
644620	644620	44.4417	5	2		
644621	644621	44.4417	5	2		
644622	644622	44.4417	5	2		
644623	644623	44.4417	5	2		
644624	644624	44.4417	5	2		
644625	644625	44.4417	5	2		
644626	644626	44.4417	5	2		
644627	644627	44.4417	5	2		
644628	644628	44.4417	5	2		
644629	644629	44.4417	5	2		
644630	644630	44.4417	5	2		
644631	644631	44.4417	5	2		
644632	644632	44.4417	5	4		
644633	644633	44.4417	5	2		
644634	644634	44.4417	5	2		
644635	644635	44.4417	5	4		
644636	644636	44.4417	5	1		
644637	644637	44.4417	5	4		
644638	644638	44.4417	5	1		
644646	644646	44.4417	5	1		
644647	644647	44.4417	5	1		
644648	644648	44.4417	5	1		
644649	644649	44.4417	5	4		
644650	644650	44.4417	5	4		
644657	644657	44.4417	5	4		
644665	644665	44.4417	5	2		
644666	644666	44.4417	5	4		
644667	644667	44.4417	5	2		
644668	644668	44.4417	5	2		
644669	644669	44.4417	5	2		
645893	645893	44.4833	5	4		
645894	645894	44.4833	5	4		
645895	645895	44.4833	5	4		
645907	645907	44.4833	5	4		
645908	645908	44.4833	5	4		
645909	645909	44.4833	5	4		
645910	645910	44.4833	5	4		
645911	645911	44.4833	5	4		
645912	645912	44.4833	5	3		
645913	645913	44.4833	5	3		
645914	645914	44.4833	5	4		
645915	645915	44.4833	5	3		
645916	645916	44.4833	5	4		
645917	645917	44.4833	5	4		
645918	645918	44.4833	5	4		
645919	645919	44.4833	5	4		
645920	645920	44.4833	5	4		
645921	645921	44.4833	5	4		
645922	645922	44.4833	5	4		
645923	645923	44.4833	5	4		
645924	645924	44.4833	5	4		
645925	645925	44.4833	5	4		
645951	645951	44.4833	5	4		
645959	645959	44.4833	5	2		
645960	645960	44.4833	5	2		
645961	645961	44.4833	5	2		
645962	645962	44.4833	5	2		
645963	645963	44.4833	5	2		
645965	645965	44.4833	5	4		
645967	645967	44.4833	5	4		
645968	645968	44.4833	5	1		
645969	645969	44.4833	5	4		
645970	645970	44.4833	5	4		
645983	645983	44.4833	5	4		
645984	645984	44.4833	5	4		
645988	645988	44.4833	5	4		
645990	645990	44.4833	5	4		
645991	645991	44.4833	5	4		
645994	645994	44.4833	5	2		
645995	645995	44.4833	5	2		
645996	645996	44.4833	5	2		
645997	645997	44.4833	5	2		
645998	645998	44.4833	5	4		
646000	646000	44.4833	5	2		
646001	646001	44.4833	5	2		
646002	646002	44.4833	5	2		
646003	646003	44.4833	5	2		
646004	646004	44.4833	5	4		
646020	646020	44.4833	5	4		
646021	646021	44.4833	5	4		
646022	646022	44.4833	5	1		
646023	646023	44.4833	5	4		
646024	646024	44.4833	5	4		
646032	646032	44.4833	5	4		
646033	646033	44.4833	5	1		
646034	646034	44.4833	5	1		
646035	646035	44.4833	5	1		
646036	646036	44.4833	5	1		
646037	646037	44.4833	5	1		
646038	646038	44.4833	5	1		
646039	646039	44.4833	5	1		
646040	646040	44.4833	5	2		
646041	646041	44.4833	5	4		
646042	646042	44.4833	5	2		
646043	646043	44.4833	5	2		
646044	646044	44.4833	5	2		
646045	646045	44.4833	5	2		
646046	646046	44.4833	5	2		
646047	646047	44.4833	5	2		
646051	646051	44.4833	5	4		
646052	646052	44.4833	5	4		
646053	646053	44.4833	5	2		
646054	646054	44.4833	5	2		
646057	646057	44.4833	5	2		
647279	647279	44.525	5	4		
647280	647280	44.525	5	4		
647281	647281	44.525	5	4		
647284	647284	44.525	5	4		
647286	647286	44.525	5	4		
647287	647287	44.525	5	4		
647288	647288	44.525	5	4		
647289	647289	44.525	5	4		
647290	647290	44.525	5	4		
647291	647291	44.525	5	4		
647294	647294	44.525	5	4		
647295	647295	44.525	5	4		
647296	647296	44.525	5	4		
647297	647297	44.525	5	4		
647298	647298	44.525	5	4		
647299	647299	44.525	5	3		
647300	647300	44.525	5	4		
647301	647301	44.525	5	4		
647302	647302	44.525	5	4		
647303	647303	44.525	5	4		
647304	647304	44.525	5	4		
647305	647305	44.525	5	4		
647306	647306	44.525	5	4		
647307	647307	44.525	5	4		
647308	647308	44.525	5	4		
647309	647309	44.525	5	4		
647310	647310	44.525	5	4		
647311	647311	44.525	5	4		
647346	647346	44.525	5	2		
647347	647347	44.525	5	2		
647348	647348	44.525	5	2		
647349	647349	44.525	5	2		
647353	647353	44.525	5	4		
647354	647354	44.525	5	1		
647355	647355	44.525	5	4		
647356	647356	44.525	5	4		
647367	647367	44.525	5	4		
647368	647368	44.525	5	4		
647369	647369	44.525	5	2		
647370	647370	44.525	5	4		
647371	647371	44.525	5	4		
647372	647372	44.525	5	2		
647373	647373	44.525	5	2		
647374	647374	44.525	5	4		
647375	647375	44.525	5	4		
647376	647376	44.525	5	2		
647377	647377	44.525	5	1		
647378	647378	44.525	5	4		
647379	647379	44.525	5	1		
647383	647383	44.525	5	2		
647384	647384	44.525	5	2		
647385	647385	44.525	5	3		
647386	647386	44.525	5	4		
647407	647407	44.525	5	1		
647408	647408	44.525	5	1		
647409	647409	44.525	5	4		
647412	647412	44.525	5	4		
647414	647414	44.525	5	4		
647415	647415	44.525	5	4		
647418	647418	44.525	5	4		
647419	647419	44.525	5	1		
647420	647420	44.525	5	1		
647421	647421	44.525	5	1		
647422	647422	44.525	5	2		
647423	647423	44.525	5	1		
647425	647425	44.525	5	4		
647426	647426	44.525	5	4		
647430	647430	44.525	5	4		
647438	647438	44.525	5	4		
647439	647439	44.525	5	2		
647440	647440	44.525	5	2		
647441	647441	44.525	5	4		
647442	647442	44.525	5	4		
647443	647443	44.525	5	2		
647444	647444	44.525	5	4		
648665	648665	44.5667	5	4		
648667	648667	44.5667	5	4		
648668	648668	44.5667	5	4		
648669	648669	44.5667	5	4		
648670	648670	44.5667	5	4		
648671	648671	44.5667	5	4		
648672	648672	44.5667	5	4		
648673	648673	44.5667	5	4		
648674	648674	44.5667	5	4		
648675	648675	44.5667	5	4		
648676	648676	44.5667	5	4		
648677	648677	44.5667	5	4		
648678	648678	44.5667	5	4		
648679	648679	44.5667	5	4		
648680	648680	44.5667	5	4		
648681	648681	44.5667	5	4		
648682	648682	44.5667	5	4		
648683	648683	44.5667	5	4		
648684	648684	44.5667	5	4		
648685	648685	44.5667	5	4		
648686	648686	44.5667	5	4		
648687	648687	44.5667	5	4		
648688	648688	44.5667	5	4		
648689	648689	44.5667	5	4		
648690	648690	44.5667	5	4		
648691	648691	44.5667	5	4		
648692	648692	44.5667	5	4		
648693	648693	44.5667	5	4		
648694	648694	44.5667	5	4		
648695	648695	44.5667	5	4		
648696	648696	44.5667	5	4		
648697	648697	44.5667	5	4		
648698	648698	44.5667	5	4		
648732	648732	44.5667	5	2		
648733	648733	44.5667	5	2		
648734	648734	44.5667	5	2		
648735	648735	44.5667	5	2		
648736	648736	44.5667	5	2		
648737	648737	44.5667	5	2		
648740	648740	44.5667	5	4		
648741	648741	44.5667	5	2		
648751	648751	44.5667	5	4		
648752	648752	44.5667	5	4		
648753	648753	44.5667	5	4		
648754	648754	44.5667	5	4		
648755	648755	44.5667	5	2		
648756	648756	44.5667	5	2		
648757	648757	44.5667	5	2		
648758	648758	44.5667	5	2		
648759	648759	44.5667	5	2		
648760	648760	44.5667	5	2		
648761	648761	44.5667	5	4		
648762	648762	44.5667	5	2		
648763	648763	44.5667	5	4		
648764	648764	44.5667	5	1		
648765	648765	44.5667	5	4		
648767	648767	44.5667	5	4		
648771	648771	44.5667	5	3		
648780	648780	44.5667	5	4		
648781	648781	44.5667	5	4		
648782	648782	44.5667	5	4		
648783	648783	44.5667	5	4		
648798	648798	44.5667	5	4		
648800	648800	44.5667	5	4		
648801	648801	44.5667	5	4		
648803	648803	44.5667	5	4		
648805	648805	44.5667	5	4		
648806	648806	44.5667	5	4		
648810	648810	44.5667	5	4		
648820	648820	44.5667	5	4		
648822	648822	44.5667	5	2		
648823	648823	44.5667	5	2		
648824	648824	44.5667	5	2		
648825	648825	44.5667	5	2		
648826	648826	44.5667	5	2		
648827	648827	44.5667	5	4		
650051	650051	44.6083	5	4		
650053	650053	44.6083	5	4		
650054	650054	44.6083	5	4		
650055	650055	44.6083	5	4		
650056	650056	44.6083	5	4		
650057	650057	44.6083	5	4		
650058	650058	44.6083	5	4		
650059	650059	44.6083	5	4		
650060	650060	44.6083	5	4		
650061	650061	44.6083	5	4		
650062	650062	44.6083	5	4		
650063	650063	44.6083	5	4		
650064	650064	44.6083	5	4		
650065	650065	44.6083	5	4		
650066	650066	44.6083	5	4		
650067	650067	44.6083	5	4		
650068	650068	44.6083	5	4		
650069	650069	44.6083	5	4		
650070	650070	44.6083	5	4		
650071	650071	44.6083	5	4		
650072	650072	44.6083	5	4		
650073	650073	44.6083	5	4		
650074	650074	44.6083	5	4		
650075	650075	44.6083	5	4		
650076	650076	44.6083	5	4		
650077	650077	44.6083	5	4		
650078	650078	44.6083	5	3		
650079	650079	44.6083	5	4		
650080	650080	44.6083	5	3		
650081	650081	44.6083	5	4		
650082	650082	44.6083	5	4		
650083	650083	44.6083	5	4		
650084	650084	44.6083	5	4		
650119	650119	44.6083	5	2		
650120	650120	44.6083	5	2		
650121	650121	44.6083	5	2		
650122	650122	44.6083	5	2		
650123	650123	44.6083	5	4		
650126	650126	44.6083	5	2		
650127	650127	44.6083	5	2		
650128	650128	44.6083	5	4		
650139	650139	44.6083	5	4		
650140	650140	44.6083	5	2		
650141	650141	44.6083	5	4		
650142	650142	44.6083	5	4		
650143	650143	44.6083	5	4		
650144	650144	44.6083	5	4		
650145	650145	44.6083	5	4		
650146	650146	44.6083	5	2		
650147	650147	44.6083	5	4		
650148	650148	44.6083	5	4		
650150	650150	44.6083	5	1		
650151	650151	44.6083	5	2		
650152	650152	44.6083	5	2		
650153	650153	44.6083	5	1		
650154	650154	44.6083	5	4		
650157	650157	44.6083	5	3		
650163	650163	44.6083	5	4		
650164	650164	44.6083	5	4		
650166	650166	44.6083	5	4		
650167	650167	44.6083	5	4		
650168	650168	44.6083	5	4		
650169	650169	44.6083	5	4		
650170	650170	44.6083	5	4		
650183	650183	44.6083	5	4		
650184	650184	44.6083	5	4		
650185	650185	44.6083	5	4		
650205	650205	44.6083	5	4		
650208	650208	44.6083	5	4		
650209	650209	44.6083	5	2		
650210	650210	44.6083	5	4		
650211	650211	44.6083	5	4		
650212	650212	44.6083	5	4		
651437	651437	44.65	5	4		
651438	651438	44.65	5	4		
651439	651439	44.65	5	4		
651440	651440	44.65	5	4		
651441	651441	44.65	5	4		
651442	651442	44.65	5	4		
651443	651443	44.65	5	4		
651444	651444	44.65	5	4		
651445	651445	44.65	5	4		
651446	651446	44.65	5	4		
651447	651447	44.65	5	3		
651448	651448	44.65	5	4		
651449	651449	44.65	5	4		
651450	651450	44.65	5	4		
651451	651451	44.65	5	4		
651452	651452	44.65	5	4		
651455	651455	44.65	5	4		
651456	651456	44.65	5	4		
651457	651457	44.65	5	4		
651458	651458	44.65	5	4		
651459	651459	44.65	5	4		
651460	651460	44.65	5	4		
651461	651461	44.65	5	4		
651462	651462	44.65	5	4		
651463	651463	44.65	5	4		
651464	651464	44.65	5	4		
651465	651465	44.65	5	4		
651466	651466	44.65	5	4		
651467	651467	44.65	5	3		
651468	651468	44.65	5	3		
651469	651469	44.65	5	4		
651505	651505	44.65	5	4		
651506	651506	44.65	5	2		
651507	651507	44.65	5	2		
651508	651508	44.65	5	2		
651509	651509	44.65	5	2		
651510	651510	44.65	5	2		
651511	651511	44.65	5	2		
651512	651512	44.65	5	2		
651513	651513	44.65	5	4		
651517	651517	44.65	5	4		
651518	651518	44.65	5	4		
651522	651522	44.65	5	4		
651523	651523	44.65	5	4		
651526	651526	44.65	5	4		
651527	651527	44.65	5	3		
651528	651528	44.65	5	3		
651529	651529	44.65	5	2		
651531	651531	44.65	5	4		
651532	651532	44.65	5	2		
651533	651533	44.65	5	2		
651534	651534	44.65	5	4		
651536	651536	44.65	5	4		
651537	651537	44.65	5	4		
651538	651538	44.65	5	4		
651539	651539	44.65	5	4		
651543	651543	44.65	5	3		
651548	651548	44.65	5	2		
651549	651549	44.65	5	4		
651550	651550	44.65	5	4		
651552	651552	44.65	5	1		
651553	651553	44.65	5	4		
651554	651554	44.65	5	4		
651555	651555	44.65	5	1		
651556	651556	44.65	5	1		
651558	651558	44.65	5	4		
651565	651565	44.65	5	4		
651566	651566	44.65	5	4		
651567	651567	44.65	5	4		
651572	651572	44.65	5	4		
651573	651573	44.65	5	4		
651574	651574	44.65	5	4		
651575	651575	44.65	5	4		
651576	651576	44.65	5	4		
651583	651583	44.65	5	4		
651584	651584	44.65	5	4		
651585	651585	44.65	5	2		
651586	651586	44.65	5	2		
651587	651587	44.65	5	2		
651588	651588	44.65	5	2		
651589	651589	44.65	5	2		
651590	651590	44.65	5	4		
651591	651591	44.65	5	4		
651592	651592	44.65	5	2		
651593	651593	44.65	5	2		
651594	651594	44.65	5	2		
651595	651595	44.65	5	2		
651596	651596	44.65	5	4		
652825	652825	44.6917	5	4		
652826	652826	44.6917	5	4		
652827	652827	44.6917	5	4		
652828	652828	44.6917	5	4		
652829	652829	44.6917	5	4		
652832	652832	44.6917	5	4		
652834	652834	44.6917	5	4		
652835	652835	44.6917	5	4		
652836	652836	44.6917	5	4		
652837	652837	44.6917	5	4		
652838	652838	44.6917	5	4		
652839	652839	44.6917	5	4		
652840	652840	44.6917	5	4		
652841	652841	44.6917	5	4		
652842	652842	44.6917	5	4		
652843	652843	44.6917	5	4		
652844	652844	44.6917	5	4		
652845	652845	44.6917	5	3		
652846	652846	44.6917	5	4		
652847	652847	44.6917	5	4		
652848	652848	44.6917	5	3		
652849	652849	44.6917	5	3		
652850	652850	44.6917	5	4		
652851	652851	44.6917	5	3		
652852	652852	44.6917	5	4		
652853	652853	44.6917	5	4		
652854	652854	44.6917	5	4		
652855	652855	44.6917	5	4		
652856	652856	44.6917	5	4		
652857	652857	44.6917	5	4		
652858	652858	44.6917	5	4		
652891	652891	44.6917	5	2		
652892	652892	44.6917	5	2		
652893	652893	44.6917	5	2		
652894	652894	44.6917	5	2		
652895	652895	44.6917	5	2		
652897	652897	44.6917	5	4		
652902	652902	44.6917	5	4		
652903	652903	44.6917	5	2		
652904	652904	44.6917	5	4		
652909	652909	44.6917	5	4		
652913	652913	44.6917	5	4		
652914	652914	44.6917	5	3		
652918	652918	44.6917	5	4		
652919	652919	44.6917	5	4		
652920	652920	44.6917	5	4		
652921	652921	44.6917	5	4		
652922	652922	44.6917	5	4		
652923	652923	44.6917	5	4		
652928	652928	44.6917	5	4		
652929	652929	44.6917	5	3		
652934	652934	44.6917	5	2		
652935	652935	44.6917	5	4		
652938	652938	44.6917	5	4		
652939	652939	44.6917	5	4		
652940	652940	44.6917	5	4		
652941	652941	44.6917	5	4		
652942	652942	44.6917	5	1		
652943	652943	44.6917	5	1		
652944	652944	44.6917	5	4		
652945	652945	44.6917	5	4		
652949	652949	44.6917	5	4		
652950	652950	44.6917	5	4		
652951	652951	44.6917	5	4		
652960	652960	44.6917	5	4		
652961	652961	44.6917	5	4		
652965	652965	44.6917	5	4		
652966	652966	44.6917	5	4		
652967	652967	44.6917	5	4		
652970	652970	44.6917	5	4		
652971	652971	44.6917	5	2		
652972	652972	44.6917	5	2		
652973	652973	44.6917	5	2		
652974	652974	44.6917	5	2		
652975	652975	44.6917	5	2		
652976	652976	44.6917	5	2		
652977	652977	44.6917	5	2		
652978	652978	44.6917	5	4		
652989	652989	44.6917	5	4		
654212	654212	44.7333	5	4		
654213	654213	44.7333	5	4		
654214	654214	44.7333	5	4		
654215	654215	44.7333	5	3		
654216	654216	44.7333	5	4		
654217	654217	44.7333	5	4		
654218	654218	44.7333	5	4		
654219	654219	44.7333	5	4		
654222	654222	44.7333	5	4		
654223	654223	44.7333	5	4		
654224	654224	44.7333	5	3		
654225	654225	44.7333	5	4		
654226	654226	44.7333	5	4		
654227	654227	44.7333	5	4		
654228	654228	44.7333	5	3		
654229	654229	44.7333	5	3		
654230	654230	44.7333	5	4		
654231	654231	44.7333	5	3		
654232	654232	44.7333	5	3		
654233	654233	44.7333	5	3		
654234	654234	44.7333	5	4		
654235	654235	44.7333	5	4		
654236	654236	44.7333	5	4		
654237	654237	44.7333	5	4		
654238	654238	44.7333	5	4		
654239	654239	44.7333	5	4		
654240	654240	44.7333	5	4		
654241	654241	44.7333	5	4		
654242	654242	44.7333	5	4		
654243	654243	44.7333	5	4		
654244	654244	44.7333	5	4		
654245	654245	44.7333	5	4		
654246	654246	44.7333	5	4		
654247	654247	44.7333	5	4		
654248	654248	44.7333	5	4		
654249	654249	44.7333	5	4		
654250	654250	44.7333	5	4		
654274	654274	44.7333	5	4		
654275	654275	44.7333	5	2		
654276	654276	44.7333	5	3		
654277	654277	44.7333	5	3		
654278	654278	44.7333	5	2		
654279	654279	44.7333	5	2		
654280	654280	44.7333	5	2		
654281	654281	44.7333	5	2		
654282	654282	44.7333	5	4		
654283	654283	44.7333	5	2		
654284	654284	44.7333	5	4		
654287	654287	44.7333	5	4		
654288	654288	44.7333	5	2		
654289	654289	44.7333	5	2		
654291	654291	44.7333	5	4		
654292	654292	44.7333	5	4		
654293	654293	44.7333	5	4		
654294	654294	44.7333	5	2		
654295	654295	44.7333	5	4		
654296	654296	44.7333	5	2		
654297	654297	44.7333	5	2		
654298	654298	44.7333	5	3		
654299	654299	44.7333	5	3		
654300	654300	44.7333	5	4		
654301	654301	44.7333	5	2		
654302	654302	44.7333	5	3		
654303	654303	44.7333	5	3		
654304	654304	44.7333	5	4		
654305	654305	44.7333	5	2		
654306	654306	44.7333	5	2		
654307	654307	44.7333	5	4		
654308	654308	44.7333	5	4		
654309	654309	44.7333	5	4		
654311	654311	44.7333	5	4		
654315	654315	44.7333	5	3		
654317	654317	44.7333	5	2		
654318	654318	44.7333	5	4		
654320	654320	44.7333	5	4		
654321	654321	44.7333	5	4		
654322	654322	44.7333	5	4		
654323	654323	44.7333	5	2		
654324	654324	44.7333	5	2		
654325	654325	44.7333	5	4		
654326	654326	44.7333	5	2		
654327	654327	44.7333	5	2		
654328	654328	44.7333	5	2		
654329	654329	44.7333	5	2		
654330	654330	44.7333	5	4		
654332	654332	44.7333	5	4		
654334	654334	44.7333	5	4		
654335	654335	44.7333	5	4		
654339	654339	44.7333	5	4		
654340	654340	44.7333	5	4		
654351	654351	44.7333	5	4		
654352	654352	44.7333	5	4		
654353	654353	44.7333	5	4		
654357	654357	44.7333	5	4		
654358	654358	44.7333	5	2		
654359	654359	44.7333	5	2		
654360	654360	44.7333	5	2		
654366	654366	44.7333	5	2		
654367	654367	44.7333	5	4		
654368	654368	44.7333	5	4		
654372	654372	44.7333	5	2		
654373	654373	44.7333	5	2		
654374	654374	44.7333	5	2		
654375	654375	44.7333	5	2		
655598	655598	44.775	5	4		
655599	655599	44.775	5	4		
655600	655600	44.775	5	4		
655601	655601	44.775	5	4		
655602	655602	44.775	5	4		
655609	655609	44.775	5	4		
655610	655610	44.775	5	3		
655611	655611	44.775	5	4		
655612	655612	44.775	5	4		
655613	655613	44.775	5	4		
655614	655614	44.775	5	4		
655615	655615	44.775	5	4		
655616	655616	44.775	5	4		
655617	655617	44.775	5	4		
655618	655618	44.775	5	4		
655619	655619	44.775	5	4		
655620	655620	44.775	5	3		
655621	655621	44.775	5	4		
655622	655622	44.775	5	3		
655623	655623	44.775	5	3		
655624	655624	44.775	5	3		
655625	655625	44.775	5	3		
655626	655626	44.775	5	4		
655627	655627	44.775	5	4		
655628	655628	44.775	5	4		
655629	655629	44.775	5	4		
655630	655630	44.775	5	4		
655631	655631	44.775	5	4		
655632	655632	44.775	5	4		
655633	655633	44.775	5	4		
655635	655635	44.775	5	4		
655636	655636	44.775	5	4		
655662	655662	44.775	5	4		
655663	655663	44.775	5	4		
655664	655664	44.775	5	2		
655665	655665	44.775	5	2		
655666	655666	44.775	5	2		
655667	655667	44.775	5	2		
655668	655668	44.775	5	4		
655669	655669	44.775	5	2		
655670	655670	44.775	5	2		
655672	655672	44.775	5	4		
655673	655673	44.775	5	4		
655674	655674	44.775	5	2		
655677	655677	44.775	5	4		
655678	655678	44.775	5	4		
655680	655680	44.775	5	4		
655681	655681	44.775	5	4		
655682	655682	44.775	5	4		
655683	655683	44.775	5	3		
655687	655687	44.775	5	3		
655688	655688	44.775	5	3		
655690	655690	44.775	5	4		
655692	655692	44.775	5	4		
655693	655693	44.775	5	4		
655694	655694	44.775	5	4		
655695	655695	44.775	5	4		
655697	655697	44.775	5	4		
655699	655699	44.775	5	4		
655700	655700	44.775	5	3		
655701	655701	44.775	5	3		
655702	655702	44.775	5	2		
655703	655703	44.775	5	2		
655704	655704	44.775	5	4		
655705	655705	44.775	5	4		
655706	655706	44.775	5	4		
655707	655707	44.775	5	2		
655711	655711	44.775	5	4		
655712	655712	44.775	5	4		
655713	655713	44.775	5	2		
655714	655714	44.775	5	2		
655715	655715	44.775	5	2		
655716	655716	44.775	5	4		
655717	655717	44.775	5	4		
655718	655718	44.775	5	4		
655719	655719	44.775	5	4		
655720	655720	44.775	5	4		
655725	655725	44.775	5	4		
655726	655726	44.775	5	4		
655727	655727	44.775	5	4		
655731	655731	44.775	5	4		
655742	655742	44.775	5	2		
655743	655743	44.775	5	2		
655744	655744	44.775	5	2		
655745	655745	44.775	5	2		
655746	655746	44.775	5	2		
655748	655748	44.775	5	4		
655749	655749	44.775	5	4		
655750	655750	44.775	5	4		
655752	655752	44.775	5	2		
655753	655753	44.775	5	4		
655754	655754	44.775	5	4		
655758	655758	44.775	5	2		
655759	655759	44.775	5	2		
655760	655760	44.775	5	2		
655761	655761	44.775	5	2		
656983	656983	44.8167	5	4		
656984	656984	44.8167	5	4		
656985	656985	44.8167	5	4		
656996	656996	44.8167	5	4		
656997	656997	44.8167	5	4		
656998	656998	44.8167	5	4		
656999	656999	44.8167	5	3		
657000	657000	44.8167	5	4		
657001	657001	44.8167	5	4		
657002	657002	44.8167	5	4		
657003	657003	44.8167	5	3		
657004	657004	44.8167	5	4		
657005	657005	44.8167	5	4		
657006	657006	44.8167	5	4		
657007	657007	44.8167	5	3		
657008	657008	44.8167	5	3		
657009	657009	44.8167	5	3		
657010	657010	44.8167	5	4		
657011	657011	44.8167	5	3		
657012	657012	44.8167	5	4		
657013	657013	44.8167	5	4		
657014	657014	44.8167	5	4		
657015	657015	44.8167	5	4		
657016	657016	44.8167	5	4		
657017	657017	44.8167	5	4		
657052	657052	44.8167	5	3		
657053	657053	44.8167	5	3		
657054	657054	44.8167	5	4		
657055	657055	44.8167	5	4		
657056	657056	44.8167	5	2		
657057	657057	44.8167	5	2		
657058	657058	44.8167	5	2		
657059	657059	44.8167	5	2		
657060	657060	44.8167	5	2		
657061	657061	44.8167	5	2		
657062	657062	44.8167	5	2		
657065	657065	44.8167	5	4		
657066	657066	44.8167	5	4		
657067	657067	44.8167	5	3		
657069	657069	44.8167	5	3		
657070	657070	44.8167	5	4		
657074	657074	44.8167	5	4		
657076	657076	44.8167	5	4		
657078	657078	44.8167	5	4		
657079	657079	44.8167	5	4		
657080	657080	44.8167	5	4		
657081	657081	44.8167	5	4		
657082	657082	44.8167	5	4		
657083	657083	44.8167	5	3		
657084	657084	44.8167	5	3		
657085	657085	44.8167	5	3		
657086	657086	44.8167	5	2		
657087	657087	44.8167	5	4		
657088	657088	44.8167	5	4		
657089	657089	44.8167	5	2		
657090	657090	44.8167	5	2		
657091	657091	44.8167	5	2		
657092	657092	44.8167	5	2		
657093	657093	44.8167	5	2		
657094	657094	44.8167	5	2		
657098	657098	44.8167	5	4		
657099	657099	44.8167	5	4		
657100	657100	44.8167	5	2		
657101	657101	44.8167	5	2		
657102	657102	44.8167	5	2		
657103	657103	44.8167	5	2		
657104	657104	44.8167	5	2		
657110	657110	44.8167	5	4		
657111	657111	44.8167	5	4		
657112	657112	44.8167	5	4		
657115	657115	44.8167	5	4		
657117	657117	44.8167	5	4		
657126	657126	44.8167	5	1		
657127	657127	44.8167	5	2		
657128	657128	44.8167	5	2		
657129	657129	44.8167	5	2		
657130	657130	44.8167	5	2		
657131	657131	44.8167	5	2		
657132	657132	44.8167	5	2		
657133	657133	44.8167	5	2		
657136	657136	44.8167	5	2		
657137	657137	44.8167	5	2		
657138	657138	44.8167	5	2		
657139	657139	44.8167	5	2		
657140	657140	44.8167	5	2		
657141	657141	44.8167	5	4		
657143	657143	44.8167	5	4		
657145	657145	44.8167	5	2		
657146	657146	44.8167	5	2		
657147	657147	44.8167	5	2		
657148	657148	44.8167	5	2		
658369	658369	44.8583	5	4		
658370	658370	44.8583	5	4		
658380	658380	44.8583	5	4		
658381	658381	44.8583	5	4		
658382	658382	44.8583	5	3		
658383	658383	44.8583	5	4		
658384	658384	44.8583	5	4		
658385	658385	44.8583	5	4		
658386	658386	44.8583	5	4		
658387	658387	44.8583	5	4		
