Met Node ID	Met Node Name	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
547634		0.9679272174835205	1.0786763429641724	1.0037305355072021	0.9662463665008545	0.9449203014373779	0.9958092570304871	0.9826880097389221	0.9620773792266846	0.9740249514579773	0.9943268895149231	1.0191503763198853	1.0651589632034302
547636		0.9683871269226074	1.0799955129623413	1.0031647682189941	0.9672577381134033	0.9448840022087097	0.9961109161376953	0.9834443926811218	0.9633514285087585	0.9746781587600708	0.9938492774963379	1.0206749439239502	1.0680859088897705
547637		0.9662067294120789	1.0793495178222656	1.0021997690200806	0.966834306716919	0.9441289901733398	0.9962959885597229	0.9852817058563232	0.9659932255744934	0.9755451083183289	0.9935361742973328	1.0217187404632568	1.0695959329605103
547671		1.00270414352417	1.0697963237762451	1.0310653448104858	1.027657151222229	0.9922673106193542	1.0211308002471924	0.9976833462715149	0.9808568358421326	0.9832445979118347	0.9694611430168152	0.9923849701881409	1.0572376251220703
547678		0.9974616169929504	1.0680603981018066	1.0346308946609497	1.0339921712875366	0.9965075254440308	1.0188310146331787	0.9942522644996643	0.9752417206764221	0.9756626486778259	0.9634817838668823	0.9866560697555542	1.0533252954483032
547679		0.9958925247192383	1.0671507120132446	1.0346014499664307	1.034403920173645	0.9966739416122437	1.017982840538025	0.9933128952980042	0.97404545545578	0.9741287231445312	0.9622318744659424	0.9853531122207642	1.0519237518310547
548873		0.7399756908416748	0.7550280690193176	0.8261240124702454	0.8641146421432495	0.861092209815979	0.9034483432769775	0.8993496894836426	0.8378482460975647	0.8152544498443604	0.7795755863189697	0.7344557642936707	0.6836991906166077
548890		0.7738444209098816	0.7485506534576416	0.8373791575431824	0.8625869750976562	0.8528178334236145	0.9071350693702698	0.9064214825630188	0.8441990613937378	0.8328379392623901	0.8048901557922363	0.7516341209411621	0.7089927196502686
548921		0.8546554446220398	0.874408483505249	0.9066476225852966	0.8921622633934021	0.88543701171875	0.9440019130706787	0.9412854313850403	0.8974801301956177	0.8946437239646912	0.8780354261398315	0.8647836446762085	0.8319217562675476
548923		0.858877420425415	0.8945032954216003	0.9173146486282349	0.8975426554679871	0.88885498046875	0.9455406665802002	0.9403067827224731	0.9012665152549744	0.8970000743865967	0.8818667531013489	0.8733301162719727	0.8429823517799377
548998		0.9168268442153931	1.0254161357879639	0.9965336918830872	0.9433760643005371	0.9356915354728699	0.9800891876220703	0.9859513640403748	0.9676955342292786	0.9645748734474182	0.9756555557250977	0.9842643737792969	0.9981353878974915
548999		0.9219127297401428	1.0301369428634644	0.9991315007209778	0.946398913860321	0.938155472278595	0.9827620387077332	0.9875422716140747	0.9691494107246399	0.9671409130096436	0.9788751006126404	0.9878291487693787	1.004126787185669
549020		0.9607331156730652	1.072441577911377	1.0013291835784912	0.9642272591590881	0.9428927898406982	0.9932134747505188	0.9811002016067505	0.9605728983879089	0.9699324369430542	0.9891470074653625	1.0130000114440918	1.0562609434127808
549022		0.9627026915550232	1.075033187866211	1.0014030933380127	0.9648891687393188	0.9432446360588074	0.994665801525116	0.9830652475357056	0.962995707988739	0.9723327159881592	0.9913263320922852	1.0167707204818726	1.0621381998062134
549023		0.9612637758255005	1.0747572183609009	1.000890851020813	0.9646024703979492	0.9428625702857971	0.99529629945755	0.9853343963623047	0.9660125970840454	0.9738454222679138	0.9919196963310242	1.01846182346344	1.064477801322937
549024		0.958882749080658	1.0737727880477905	1.000160813331604	0.9640677571296692	0.9422796368598938	0.9959025979042053	0.9880895614624023	0.9696884155273438	0.9754427075386047	0.9923291206359863	1.0199955701828003	1.0665010213851929
