LAT,LON,GRIDMET_ID,ELEV_M,ELEV_FT,FIPS_C,STPO,COUNTYNAME,CNTYCATEGO,STATENAME,HUC8,STATION_ID,GRID_FILE_PATH
44.9416666667,-124.016666633,661140,18.4,60.3675,41041.0,OR,Lincoln,County,Oregon,17100204,661140,E:\or_statewide\climate_data\gridmet_historical_661140.csv
44.9416666667,-123.974999967,661141,79.9,262.139,41041.0,OR,Lincoln,County,Oregon,17100204,661141,E:\or_statewide\climate_data\gridmet_historical_661141.csv
44.9416666667,-123.391666633,661155,325.1,1066.6,41053.0,OR,Polk,County,Oregon,17090007,661155,E:\or_statewide\climate_data\gridmet_historical_661155.csv
44.9416666667,-123.349999967,661156,169.767,556.978,41053.0,OR,Polk,County,Oregon,17090007,661156,E:\or_statewide\climate_data\gridmet_historical_661156.csv
44.9416666667,-123.3083333,661157,119.2,391.076,41053.0,OR,Polk,County,Oregon,17090007,661157,E:\or_statewide\climate_data\gridmet_historical_661157.csv
44.9416666667,-123.266666633,661158,76.9667,252.515,41053.0,OR,Polk,County,Oregon,17090007,661158,E:\or_statewide\climate_data\gridmet_historical_661158.csv
44.9416666667,-123.224999967,661159,62.7667,205.928,41053.0,OR,Polk,County,Oregon,17090007,661159,E:\or_statewide\climate_data\gridmet_historical_661159.csv
44.9416666667,-123.1833333,661160,58.4,191.601,41053.0,OR,Polk,County,Oregon,17090007,661160,E:\or_statewide\climate_data\gridmet_historical_661160.csv
44.9416666667,-123.141666633,661161,115.0,377.297,41053.0,OR,Polk,County,Oregon,17090007,661161,E:\or_statewide\climate_data\gridmet_historical_661161.csv
44.9416666667,-123.099999967,661162,134.833,442.365,41053.0,OR,Polk,County,Oregon,17090007,661162,E:\or_statewide\climate_data\gridmet_historical_661162.csv
44.9416666667,-123.0583333,661163,65.2,213.911,41053.0,OR,Polk,County,Oregon,17090007,661163,E:\or_statewide\climate_data\gridmet_historical_661163.csv
44.9416666667,-123.016666633,661164,52.6333,172.681,41047.0,OR,Marion,County,Oregon,17090007,661164,E:\or_statewide\climate_data\gridmet_historical_661164.csv
44.9416666667,-122.974999967,661165,63.2667,207.568,41047.0,OR,Marion,County,Oregon,17090009,661165,E:\or_statewide\climate_data\gridmet_historical_661165.csv
44.9416666667,-122.9333333,661166,64.3667,211.177,41047.0,OR,Marion,County,Oregon,17090009,661166,E:\or_statewide\climate_data\gridmet_historical_661166.csv
44.9416666667,-122.891666633,661167,69.1667,226.925,41047.0,OR,Marion,County,Oregon,17090009,661167,E:\or_statewide\climate_data\gridmet_historical_661167.csv
44.9416666667,-122.849999967,661168,95.6667,313.867,41047.0,OR,Marion,County,Oregon,17090009,661168,E:\or_statewide\climate_data\gridmet_historical_661168.csv
44.9416666667,-122.8083333,661169,149.967,492.018,41047.0,OR,Marion,County,Oregon,17090009,661169,E:\or_statewide\climate_data\gridmet_historical_661169.csv
44.9416666667,-122.766666633,661170,205.7,674.869,41047.0,OR,Marion,County,Oregon,17090009,661170,E:\or_statewide\climate_data\gridmet_historical_661170.csv
44.9416666667,-122.724999967,661171,283.867,931.322,41047.0,OR,Marion,County,Oregon,17090009,661171,E:\or_statewide\climate_data\gridmet_historical_661171.csv
44.9416666667,-122.6833333,661172,410.0,1345.14,41047.0,OR,Marion,County,Oregon,17090009,661172,E:\or_statewide\climate_data\gridmet_historical_661172.csv
44.9416666667,-122.641666633,661173,446.067,1463.47,41047.0,OR,Marion,County,Oregon,17090009,661173,E:\or_statewide\climate_data\gridmet_historical_661173.csv
44.9416666667,-122.5583333,661175,558.433,1832.13,41047.0,OR,Marion,County,Oregon,17090009,661175,E:\or_statewide\climate_data\gridmet_historical_661175.csv
44.9416666667,-121.099999967,661210,633.88,2079.66,41065.0,OR,Wasco,County,Oregon,17070306,661210,E:\or_statewide\climate_data\gridmet_historical_661210.csv
44.9416666667,-121.0583333,661211,471.72,1547.64,41065.0,OR,Wasco,County,Oregon,17070306,661211,E:\or_statewide\climate_data\gridmet_historical_661211.csv
44.9416666667,-120.974999967,661213,951.28,3121.0,41065.0,OR,Wasco,County,Oregon,17070306,661213,E:\or_statewide\climate_data\gridmet_historical_661213.csv
44.9416666667,-120.9333333,661214,962.88,3159.06,41065.0,OR,Wasco,County,Oregon,17070306,661214,E:\or_statewide\climate_data\gridmet_historical_661214.csv
44.9416666667,-120.849999967,661216,945.16,3100.92,41065.0,OR,Wasco,County,Oregon,17070307,661216,E:\or_statewide\climate_data\gridmet_historical_661216.csv
44.9416666667,-120.8083333,661217,1001.96,3287.27,41065.0,OR,Wasco,County,Oregon,17070307,661217,E:\or_statewide\climate_data\gridmet_historical_661217.csv
44.9416666667,-120.724999967,661219,1036.24,3399.74,41065.0,OR,Wasco,County,Oregon,17070307,661219,E:\or_statewide\climate_data\gridmet_historical_661219.csv
44.9416666667,-120.6833333,661220,989.0,3244.75,41065.0,OR,Wasco,County,Oregon,17070307,661220,E:\or_statewide\climate_data\gridmet_historical_661220.csv
44.9416666667,-120.641666633,661221,1010.32,3314.7,41065.0,OR,Wasco,County,Oregon,17070307,661221,E:\or_statewide\climate_data\gridmet_historical_661221.csv
44.9416666667,-120.5583333,661223,926.12,3038.45,41065.0,OR,Wasco,County,Oregon,17070204,661223,E:\or_statewide\climate_data\gridmet_historical_661223.csv
44.9416666667,-120.474999967,661225,462.28,1516.67,41069.0,OR,Wheeler,County,Oregon,17070204,661225,E:\or_statewide\climate_data\gridmet_historical_661225.csv
44.9416666667,-120.4333333,661226,661.28,2169.55,41069.0,OR,Wheeler,County,Oregon,17070204,661226,E:\or_statewide\climate_data\gridmet_historical_661226.csv
44.9416666667,-120.266666633,661230,1169.88,3838.19,41069.0,OR,Wheeler,County,Oregon,17070204,661230,E:\or_statewide\climate_data\gridmet_historical_661230.csv
44.9416666667,-120.224999967,661231,1094.64,3591.34,41069.0,OR,Wheeler,County,Oregon,17070204,661231,E:\or_statewide\climate_data\gridmet_historical_661231.csv
44.9416666667,-120.1833333,661232,1113.92,3654.59,41069.0,OR,Wheeler,County,Oregon,17070204,661232,E:\or_statewide\climate_data\gridmet_historical_661232.csv
44.9416666667,-120.141666633,661233,1113.08,3651.84,41069.0,OR,Wheeler,County,Oregon,17070204,661233,E:\or_statewide\climate_data\gridmet_historical_661233.csv
44.9416666667,-120.099999967,661234,1142.48,3748.29,41069.0,OR,Wheeler,County,Oregon,17070204,661234,E:\or_statewide\climate_data\gridmet_historical_661234.csv
44.9416666667,-120.016666633,661236,1320.96,4333.86,41069.0,OR,Wheeler,County,Oregon,17070204,661236,E:\or_statewide\climate_data\gridmet_historical_661236.csv
44.9416666667,-119.974999967,661237,1314.4,4312.34,41069.0,OR,Wheeler,County,Oregon,17070204,661237,E:\or_statewide\climate_data\gridmet_historical_661237.csv
44.9416666667,-119.9333333,661238,1354.64,4444.36,41069.0,OR,Wheeler,County,Oregon,17070204,661238,E:\or_statewide\climate_data\gridmet_historical_661238.csv
44.9416666667,-119.849999967,661240,1154.08,3786.35,41069.0,OR,Wheeler,County,Oregon,17070204,661240,E:\or_statewide\climate_data\gridmet_historical_661240.csv
44.9416666667,-119.8083333,661241,1171.08,3842.13,41069.0,OR,Wheeler,County,Oregon,17070204,661241,E:\or_statewide\climate_data\gridmet_historical_661241.csv
44.9416666667,-119.766666633,661242,1122.64,3683.2,41069.0,OR,Wheeler,County,Oregon,17070204,661242,E:\or_statewide\climate_data\gridmet_historical_661242.csv
44.9416666667,-119.724999967,661243,1132.6,3715.88,41069.0,OR,Wheeler,County,Oregon,17070204,661243,E:\or_statewide\climate_data\gridmet_historical_661243.csv
44.9416666667,-119.516666633,661248,1037.16,3402.76,41023.0,OR,Grant,County,Oregon,17070202,661248,E:\or_statewide\climate_data\gridmet_historical_661248.csv
44.9416666667,-119.474999967,661249,957.8,3142.39,41023.0,OR,Grant,County,Oregon,17070202,661249,E:\or_statewide\climate_data\gridmet_historical_661249.csv
44.9416666667,-119.4333333,661250,880.32,2888.19,41023.0,OR,Grant,County,Oregon,17070202,661250,E:\or_statewide\climate_data\gridmet_historical_661250.csv
44.9416666667,-119.391666633,661251,923.0,3028.22,41023.0,OR,Grant,County,Oregon,17070202,661251,E:\or_statewide\climate_data\gridmet_historical_661251.csv
44.9416666667,-119.266666633,661254,917.72,3010.89,41023.0,OR,Grant,County,Oregon,17070202,661254,E:\or_statewide\climate_data\gridmet_historical_661254.csv
44.9416666667,-119.224999967,661255,1063.64,3489.63,41023.0,OR,Grant,County,Oregon,17070203,661255,E:\or_statewide\climate_data\gridmet_historical_661255.csv
44.9416666667,-119.141666633,661257,1129.72,3706.43,41023.0,OR,Grant,County,Oregon,17070203,661257,E:\or_statewide\climate_data\gridmet_historical_661257.csv
44.9416666667,-119.016666633,661260,1315.92,4317.32,41023.0,OR,Grant,County,Oregon,17070202,661260,E:\or_statewide\climate_data\gridmet_historical_661260.csv
44.9416666667,-118.974999967,661261,1194.76,3919.82,41023.0,OR,Grant,County,Oregon,17070202,661261,E:\or_statewide\climate_data\gridmet_historical_661261.csv
44.9416666667,-118.9333333,661262,1180.32,3872.44,41023.0,OR,Grant,County,Oregon,17070202,661262,E:\or_statewide\climate_data\gridmet_historical_661262.csv
44.9416666667,-118.891666633,661263,1250.12,4101.44,41023.0,OR,Grant,County,Oregon,17070202,661263,E:\or_statewide\climate_data\gridmet_historical_661263.csv
44.9416666667,-118.849999967,661264,1206.36,3957.87,41023.0,OR,Grant,County,Oregon,17070202,661264,E:\or_statewide\climate_data\gridmet_historical_661264.csv
44.9416666667,-118.766666633,661266,1512.12,4961.02,41023.0,OR,Grant,County,Oregon,17070202,661266,E:\or_statewide\climate_data\gridmet_historical_661266.csv
44.9416666667,-118.724999967,661267,1565.52,5136.22,41023.0,OR,Grant,County,Oregon,17070202,661267,E:\or_statewide\climate_data\gridmet_historical_661267.csv
44.9416666667,-118.5583333,661271,1782.28,5847.38,41023.0,OR,Grant,County,Oregon,17070202,661271,E:\or_statewide\climate_data\gridmet_historical_661271.csv
44.9416666667,-118.516666633,661272,1802.32,5913.12,41023.0,OR,Grant,County,Oregon,17070202,661272,E:\or_statewide\climate_data\gridmet_historical_661272.csv
44.9416666667,-118.474999967,661273,1717.24,5633.99,41023.0,OR,Grant,County,Oregon,17070202,661273,E:\or_statewide\climate_data\gridmet_historical_661273.csv
44.9416666667,-118.4333333,661274,1669.84,5478.48,41023.0,OR,Grant,County,Oregon,17070202,661274,E:\or_statewide\climate_data\gridmet_historical_661274.csv
44.9416666667,-118.391666633,661275,1731.76,5681.63,41023.0,OR,Grant,County,Oregon,17070202,661275,E:\or_statewide\climate_data\gridmet_historical_661275.csv
44.9416666667,-118.099999967,661282,1547.6,5077.43,41001.0,OR,Baker,County,Oregon,17050203,661282,E:\or_statewide\climate_data\gridmet_historical_661282.csv
44.9416666667,-118.0583333,661283,1265.36,4151.44,41001.0,OR,Baker,County,Oregon,17050203,661283,E:\or_statewide\climate_data\gridmet_historical_661283.csv
44.9416666667,-118.016666633,661284,1086.4,3564.3,41001.0,OR,Baker,County,Oregon,17050203,661284,E:\or_statewide\climate_data\gridmet_historical_661284.csv
44.9416666667,-117.974999967,661285,1038.16,3406.04,41001.0,OR,Baker,County,Oregon,17050203,661285,E:\or_statewide\climate_data\gridmet_historical_661285.csv
44.9416666667,-117.9333333,661286,1020.08,3346.72,41001.0,OR,Baker,County,Oregon,17050203,661286,E:\or_statewide\climate_data\gridmet_historical_661286.csv
44.9416666667,-117.891666633,661287,1035.2,3396.33,41001.0,OR,Baker,County,Oregon,17050203,661287,E:\or_statewide\climate_data\gridmet_historical_661287.csv
44.9416666667,-117.849999967,661288,1050.56,3446.72,41001.0,OR,Baker,County,Oregon,17050203,661288,E:\or_statewide\climate_data\gridmet_historical_661288.csv
44.9416666667,-117.8083333,661289,1200.68,3939.24,41001.0,OR,Baker,County,Oregon,17050203,661289,E:\or_statewide\climate_data\gridmet_historical_661289.csv
44.9416666667,-117.6833333,661292,944.44,3098.56,41001.0,OR,Baker,County,Oregon,17050203,661292,E:\or_statewide\climate_data\gridmet_historical_661292.csv
44.9416666667,-117.641666633,661293,969.76,3181.63,41001.0,OR,Baker,County,Oregon,17050203,661293,E:\or_statewide\climate_data\gridmet_historical_661293.csv
44.9416666667,-117.599999967,661294,1047.68,3437.27,41001.0,OR,Baker,County,Oregon,17050203,661294,E:\or_statewide\climate_data\gridmet_historical_661294.csv
44.9416666667,-117.1833333,661304,1240.12,4068.64,41001.0,OR,Baker,County,Oregon,17050201,661304,E:\or_statewide\climate_data\gridmet_historical_661304.csv
44.9416666667,-117.141666633,661305,1102.6,3617.45,41001.0,OR,Baker,County,Oregon,17050201,661305,E:\or_statewide\climate_data\gridmet_historical_661305.csv
44.9416666667,-117.099999967,661306,1062.76,3486.75,41001.0,OR,Baker,County,Oregon,17050201,661306,E:\or_statewide\climate_data\gridmet_historical_661306.csv
44.9416666667,-117.0583333,661307,1026.52,3367.85,41001.0,OR,Baker,County,Oregon,17050201,661307,E:\or_statewide\climate_data\gridmet_historical_661307.csv
44.9416666667,-117.016666633,661308,1009.16,3310.89,41001.0,OR,Baker,County,Oregon,17050201,661308,E:\or_statewide\climate_data\gridmet_historical_661308.csv
44.9416666667,-116.849999967,661312,789.72,2590.94,41001.0,OR,Baker,County,Oregon,17050201,661312,E:\or_statewide\climate_data\gridmet_historical_661312.csv
44.9833333333,-124.016666633,662526,7.86667,25.8093,,,,,,17100204,662526,E:\or_statewide\climate_data\gridmet_historical_662526.csv
44.9833333333,-123.974999967,662527,67.0333,219.926,41041.0,OR,Lincoln,County,Oregon,17100204,662527,E:\or_statewide\climate_data\gridmet_historical_662527.csv
44.9833333333,-123.516666633,662538,405.967,1331.91,41053.0,OR,Polk,County,Oregon,17090008,662538,E:\or_statewide\climate_data\gridmet_historical_662538.csv
44.9833333333,-123.474999967,662539,358.467,1176.07,41053.0,OR,Polk,County,Oregon,17090008,662539,E:\or_statewide\climate_data\gridmet_historical_662539.csv
44.9833333333,-123.4333333,662540,287.633,943.678,41053.0,OR,Polk,County,Oregon,17090008,662540,E:\or_statewide\climate_data\gridmet_historical_662540.csv
44.9833333333,-123.391666633,662541,234.2,768.373,41053.0,OR,Polk,County,Oregon,17090008,662541,E:\or_statewide\climate_data\gridmet_historical_662541.csv
44.9833333333,-123.349999967,662542,149.5,490.486,41053.0,OR,Polk,County,Oregon,17090008,662542,E:\or_statewide\climate_data\gridmet_historical_662542.csv
44.9833333333,-123.3083333,662543,97.5,319.882,41053.0,OR,Polk,County,Oregon,17090008,662543,E:\or_statewide\climate_data\gridmet_historical_662543.csv
44.9833333333,-123.266666633,662544,80.4,263.78,41053.0,OR,Polk,County,Oregon,17090008,662544,E:\or_statewide\climate_data\gridmet_historical_662544.csv
44.9833333333,-123.224999967,662545,84.0667,275.809,41053.0,OR,Polk,County,Oregon,17090007,662545,E:\or_statewide\climate_data\gridmet_historical_662545.csv
44.9833333333,-123.1833333,662546,89.8667,294.838,41053.0,OR,Polk,County,Oregon,17090007,662546,E:\or_statewide\climate_data\gridmet_historical_662546.csv
44.9833333333,-123.141666633,662547,194.0,636.483,41053.0,OR,Polk,County,Oregon,17090007,662547,E:\or_statewide\climate_data\gridmet_historical_662547.csv
44.9833333333,-123.099999967,662548,128.933,423.009,41053.0,OR,Polk,County,Oregon,17090007,662548,E:\or_statewide\climate_data\gridmet_historical_662548.csv
44.9833333333,-123.0583333,662549,53.6333,175.962,41053.0,OR,Polk,County,Oregon,17090007,662549,E:\or_statewide\climate_data\gridmet_historical_662549.csv
44.9833333333,-123.016666633,662550,44.3667,145.56,41047.0,OR,Marion,County,Oregon,17090007,662550,E:\or_statewide\climate_data\gridmet_historical_662550.csv
44.9833333333,-122.974999967,662551,55.6333,182.524,41047.0,OR,Marion,County,Oregon,17090007,662551,E:\or_statewide\climate_data\gridmet_historical_662551.csv
44.9833333333,-122.9333333,662552,58.9,193.241,41047.0,OR,Marion,County,Oregon,17090009,662552,E:\or_statewide\climate_data\gridmet_historical_662552.csv
44.9833333333,-122.891666633,662553,62.4,204.724,41047.0,OR,Marion,County,Oregon,17090009,662553,E:\or_statewide\climate_data\gridmet_historical_662553.csv
44.9833333333,-122.849999967,662554,61.6,202.1,41047.0,OR,Marion,County,Oregon,17090009,662554,E:\or_statewide\climate_data\gridmet_historical_662554.csv
44.9833333333,-122.8083333,662555,87.9333,288.495,41047.0,OR,Marion,County,Oregon,17090009,662555,E:\or_statewide\climate_data\gridmet_historical_662555.csv
44.9833333333,-122.766666633,662556,167.267,548.776,41047.0,OR,Marion,County,Oregon,17090009,662556,E:\or_statewide\climate_data\gridmet_historical_662556.csv
44.9833333333,-122.724999967,662557,246.933,810.148,41047.0,OR,Marion,County,Oregon,17090009,662557,E:\or_statewide\climate_data\gridmet_historical_662557.csv
44.9833333333,-122.6833333,662558,310.533,1018.81,41047.0,OR,Marion,County,Oregon,17090009,662558,E:\or_statewide\climate_data\gridmet_historical_662558.csv
44.9833333333,-122.641666633,662559,314.4,1031.5,41047.0,OR,Marion,County,Oregon,17090009,662559,E:\or_statewide\climate_data\gridmet_historical_662559.csv
44.9833333333,-122.599999967,662560,443.367,1454.62,41047.0,OR,Marion,County,Oregon,17090009,662560,E:\or_statewide\climate_data\gridmet_historical_662560.csv
44.9833333333,-122.5583333,662561,426.5,1399.28,41005.0,OR,Clackamas,County,Oregon,17090009,662561,E:\or_statewide\climate_data\gridmet_historical_662561.csv
44.9833333333,-120.9333333,662600,909.68,2984.51,41065.0,OR,Wasco,County,Oregon,17070306,662600,E:\or_statewide\climate_data\gridmet_historical_662600.csv
44.9833333333,-120.724999967,662605,1008.28,3308.01,41065.0,OR,Wasco,County,Oregon,17070204,662605,E:\or_statewide\climate_data\gridmet_historical_662605.csv
44.9833333333,-120.474999967,662611,484.48,1589.5,41069.0,OR,Wheeler,County,Oregon,17070204,662611,E:\or_statewide\climate_data\gridmet_historical_662611.csv
44.9833333333,-120.349999967,662614,1078.2,3537.4,41069.0,OR,Wheeler,County,Oregon,17070204,662614,E:\or_statewide\climate_data\gridmet_historical_662614.csv
44.9833333333,-120.3083333,662615,1072.84,3519.82,41069.0,OR,Wheeler,County,Oregon,17070204,662615,E:\or_statewide\climate_data\gridmet_historical_662615.csv
44.9833333333,-120.266666633,662616,1125.68,3693.18,41069.0,OR,Wheeler,County,Oregon,17070204,662616,E:\or_statewide\climate_data\gridmet_historical_662616.csv
44.9833333333,-120.224999967,662617,937.64,3076.25,41069.0,OR,Wheeler,County,Oregon,17070204,662617,E:\or_statewide\climate_data\gridmet_historical_662617.csv
44.9833333333,-120.1833333,662618,968.84,3178.61,41069.0,OR,Wheeler,County,Oregon,17070204,662618,E:\or_statewide\climate_data\gridmet_historical_662618.csv
44.9833333333,-120.141666633,662619,1023.28,3357.22,41069.0,OR,Wheeler,County,Oregon,17070204,662619,E:\or_statewide\climate_data\gridmet_historical_662619.csv
44.9833333333,-120.099999967,662620,1172.24,3845.93,41069.0,OR,Wheeler,County,Oregon,17070204,662620,E:\or_statewide\climate_data\gridmet_historical_662620.csv
44.9833333333,-119.974999967,662623,1302.52,4273.36,41069.0,OR,Wheeler,County,Oregon,17070204,662623,E:\or_statewide\climate_data\gridmet_historical_662623.csv
44.9833333333,-119.9333333,662624,1359.64,4460.76,41069.0,OR,Wheeler,County,Oregon,17070204,662624,E:\or_statewide\climate_data\gridmet_historical_662624.csv
44.9833333333,-119.891666633,662625,1326.36,4351.57,41069.0,OR,Wheeler,County,Oregon,17070204,662625,E:\or_statewide\climate_data\gridmet_historical_662625.csv
44.9833333333,-119.266666633,662640,825.8,2709.32,41023.0,OR,Grant,County,Oregon,17070202,662640,E:\or_statewide\climate_data\gridmet_historical_662640.csv
44.9833333333,-119.224999967,662641,968.64,3177.95,41023.0,OR,Grant,County,Oregon,17070202,662641,E:\or_statewide\climate_data\gridmet_historical_662641.csv
44.9833333333,-118.974999967,662647,1053.08,3454.99,41023.0,OR,Grant,County,Oregon,17070202,662647,E:\or_statewide\climate_data\gridmet_historical_662647.csv
44.9833333333,-118.9333333,662648,1034.04,3392.52,41023.0,OR,Grant,County,Oregon,17070202,662648,E:\or_statewide\climate_data\gridmet_historical_662648.csv
44.9833333333,-118.891666633,662649,1089.52,3574.54,41023.0,OR,Grant,County,Oregon,17070202,662649,E:\or_statewide\climate_data\gridmet_historical_662649.csv
44.9833333333,-118.599999967,662656,1620.44,5316.4,41023.0,OR,Grant,County,Oregon,17070202,662656,E:\or_statewide\climate_data\gridmet_historical_662656.csv
44.9833333333,-118.5583333,662657,1652.44,5421.39,41023.0,OR,Grant,County,Oregon,17070202,662657,E:\or_statewide\climate_data\gridmet_historical_662657.csv
44.9833333333,-118.474999967,662659,1716.44,5631.36,41023.0,OR,Grant,County,Oregon,17070202,662659,E:\or_statewide\climate_data\gridmet_historical_662659.csv
44.9833333333,-118.4333333,662660,1733.36,5686.88,41061.0,OR,Union,County,Oregon,17060104,662660,E:\or_statewide\climate_data\gridmet_historical_662660.csv
44.9833333333,-118.099999967,662668,1351.6,4434.38,41001.0,OR,Baker,County,Oregon,17050203,662668,E:\or_statewide\climate_data\gridmet_historical_662668.csv
44.9833333333,-118.0583333,662669,1236.92,4058.14,41001.0,OR,Baker,County,Oregon,17050203,662669,E:\or_statewide\climate_data\gridmet_historical_662669.csv
44.9833333333,-118.016666633,662670,1070.36,3511.68,41001.0,OR,Baker,County,Oregon,17050203,662670,E:\or_statewide\climate_data\gridmet_historical_662670.csv
44.9833333333,-117.974999967,662671,1033.88,3391.99,41001.0,OR,Baker,County,Oregon,17050203,662671,E:\or_statewide\climate_data\gridmet_historical_662671.csv
44.9833333333,-117.9333333,662672,1034.32,3393.44,41001.0,OR,Baker,County,Oregon,17050203,662672,E:\or_statewide\climate_data\gridmet_historical_662672.csv
44.9833333333,-117.891666633,662673,1003.84,3293.44,41001.0,OR,Baker,County,Oregon,17050203,662673,E:\or_statewide\climate_data\gridmet_historical_662673.csv
44.9833333333,-117.849999967,662674,1082.12,3550.26,41001.0,OR,Baker,County,Oregon,17050203,662674,E:\or_statewide\climate_data\gridmet_historical_662674.csv
44.9833333333,-117.6833333,662678,1046.88,3434.65,41001.0,OR,Baker,County,Oregon,17050203,662678,E:\or_statewide\climate_data\gridmet_historical_662678.csv
44.9833333333,-117.641666633,662679,982.04,3221.92,41001.0,OR,Baker,County,Oregon,17050203,662679,E:\or_statewide\climate_data\gridmet_historical_662679.csv
44.9833333333,-117.599999967,662680,1137.24,3731.1,41001.0,OR,Baker,County,Oregon,17050203,662680,E:\or_statewide\climate_data\gridmet_historical_662680.csv
44.9833333333,-117.3083333,662687,1607.28,5273.23,41001.0,OR,Baker,County,Oregon,17050203,662687,E:\or_statewide\climate_data\gridmet_historical_662687.csv
44.9833333333,-117.266666633,662688,1751.0,5744.75,41001.0,OR,Baker,County,Oregon,17050203,662688,E:\or_statewide\climate_data\gridmet_historical_662688.csv
44.9833333333,-116.849999967,662698,701.24,2300.66,16003.0,ID,Adams,County,Idaho,17050201,662698,E:\or_statewide\climate_data\gridmet_historical_662698.csv
45.025,-124.016666633,663912,15.1,49.5407,,,,,,17100204,663912,E:\or_statewide\climate_data\gridmet_historical_663912.csv
45.025,-123.974999967,663913,53.9333,176.947,41041.0,OR,Lincoln,County,Oregon,17100204,663913,E:\or_statewide\climate_data\gridmet_historical_663913.csv
45.025,-123.9333333,663914,84.1,275.919,41041.0,OR,Lincoln,County,Oregon,17100204,663914,E:\or_statewide\climate_data\gridmet_historical_663914.csv
45.025,-123.891666633,663915,163.567,536.637,41041.0,OR,Lincoln,County,Oregon,17100204,663915,E:\or_statewide\climate_data\gridmet_historical_663915.csv
45.025,-123.849999967,663916,189.067,620.299,41041.0,OR,Lincoln,County,Oregon,17100204,663916,E:\or_statewide\climate_data\gridmet_historical_663916.csv
45.025,-123.641666633,663921,314.367,1031.39,41053.0,OR,Polk,County,Oregon,17090008,663921,E:\or_statewide\climate_data\gridmet_historical_663921.csv
45.025,-123.5583333,663923,198.833,652.339,41053.0,OR,Polk,County,Oregon,17090008,663923,E:\or_statewide\climate_data\gridmet_historical_663923.csv
45.025,-123.516666633,663924,239.567,785.981,41053.0,OR,Polk,County,Oregon,17090008,663924,E:\or_statewide\climate_data\gridmet_historical_663924.csv
45.025,-123.474999967,663925,194.667,638.671,41053.0,OR,Polk,County,Oregon,17090008,663925,E:\or_statewide\climate_data\gridmet_historical_663925.csv
45.025,-123.4333333,663926,142.033,465.988,41053.0,OR,Polk,County,Oregon,17090008,663926,E:\or_statewide\climate_data\gridmet_historical_663926.csv
45.025,-123.391666633,663927,142.967,469.052,41053.0,OR,Polk,County,Oregon,17090008,663927,E:\or_statewide\climate_data\gridmet_historical_663927.csv
45.025,-123.349999967,663928,91.7333,300.962,41053.0,OR,Polk,County,Oregon,17090008,663928,E:\or_statewide\climate_data\gridmet_historical_663928.csv
45.025,-123.3083333,663929,74.3667,243.985,41053.0,OR,Polk,County,Oregon,17090008,663929,E:\or_statewide\climate_data\gridmet_historical_663929.csv
45.025,-123.266666633,663930,73.5,241.142,41053.0,OR,Polk,County,Oregon,17090008,663930,E:\or_statewide\climate_data\gridmet_historical_663930.csv
45.025,-123.224999967,663931,59.5,195.21,41053.0,OR,Polk,County,Oregon,17090008,663931,E:\or_statewide\climate_data\gridmet_historical_663931.csv
45.025,-123.1833333,663932,80.5667,264.326,41053.0,OR,Polk,County,Oregon,17090008,663932,E:\or_statewide\climate_data\gridmet_historical_663932.csv
45.025,-123.141666633,663933,133.4,437.664,41053.0,OR,Polk,County,Oregon,17090007,663933,E:\or_statewide\climate_data\gridmet_historical_663933.csv
45.025,-123.099999967,663934,66.0,216.535,41053.0,OR,Polk,County,Oregon,17090007,663934,E:\or_statewide\climate_data\gridmet_historical_663934.csv
45.025,-123.0583333,663935,39.5,129.593,41047.0,OR,Marion,County,Oregon,17090007,663935,E:\or_statewide\climate_data\gridmet_historical_663935.csv
45.025,-123.016666633,663936,45.4,148.95,41047.0,OR,Marion,County,Oregon,17090007,663936,E:\or_statewide\climate_data\gridmet_historical_663936.csv
45.025,-122.974999967,663937,52.0333,170.713,41047.0,OR,Marion,County,Oregon,17090009,663937,E:\or_statewide\climate_data\gridmet_historical_663937.csv
45.025,-122.9333333,663938,50.8333,166.776,41047.0,OR,Marion,County,Oregon,17090009,663938,E:\or_statewide\climate_data\gridmet_historical_663938.csv
45.025,-122.891666633,663939,55.4667,181.977,41047.0,OR,Marion,County,Oregon,17090009,663939,E:\or_statewide\climate_data\gridmet_historical_663939.csv
45.025,-122.849999967,663940,56.0333,183.836,41047.0,OR,Marion,County,Oregon,17090009,663940,E:\or_statewide\climate_data\gridmet_historical_663940.csv
45.025,-122.8083333,663941,58.8333,193.023,41047.0,OR,Marion,County,Oregon,17090009,663941,E:\or_statewide\climate_data\gridmet_historical_663941.csv
45.025,-122.766666633,663942,81.6333,267.826,41047.0,OR,Marion,County,Oregon,17090009,663942,E:\or_statewide\climate_data\gridmet_historical_663942.csv
45.025,-122.724999967,663943,132.733,435.476,41047.0,OR,Marion,County,Oregon,17090009,663943,E:\or_statewide\climate_data\gridmet_historical_663943.csv
45.025,-122.6833333,663944,190.567,625.22,41047.0,OR,Marion,County,Oregon,17090009,663944,E:\or_statewide\climate_data\gridmet_historical_663944.csv
45.025,-122.641666633,663945,259.933,852.799,41047.0,OR,Marion,County,Oregon,17090009,663945,E:\or_statewide\climate_data\gridmet_historical_663945.csv
45.025,-122.599999967,663946,292.833,960.738,41005.0,OR,Clackamas,County,Oregon,17090009,663946,E:\or_statewide\climate_data\gridmet_historical_663946.csv
