#  3 - Alfalfa Hay
Date,Year,Month,PMeto_mm,ETact,ETpot,ETbas,Kc,Kcb,PPT,Irrigation,Runoff,DPerc,P_rz,P_eft,P_rz_fraction,P_eft_fraction,NIWR,Season,Cutting
1985-05,1985,5,120.78293383625794,119.54408216010772,119.54408216010772,117.56264259181388,0.9869762742623703,0.9697863080646489,20.1000002623,71.74299203905989,0.0,0.0,20.1000002623,19.058762969870898,1.0,0.9481971503064073,99.44408189780772,31, 0
1985-06,1985,6,161.83281018022993,202.8993336605496,202.8993336605496,200.7105174223255,1.2483838645207794,1.2337253883603656,9.3000002502,222.3452000313368,0.0,22.23419003010023,9.3000002502,8.613058391999383,1.0,0.9261352860516489,193.59933341034963,30, 0
1985-07,1985,7,190.36661884886635,157.82978134947905,157.82978134947905,156.47610593586256,0.8554632220749482,0.8471823222777556,17.400000751,109.90644486006569,0.0,10.99064448600657,17.400000751,16.851713345418723,1.0,0.9684892309243281,140.42978059847906,31, 1
1985-08,1985,8,144.13669082772682,49.12658593007471,59.66173701732147,50.800386601463856,0.346125934966256,0.3554028048195585,9.600000142999999,0.0,0.006471395153492632,0.0,9.593528747846507,3.6000034741406504,0.9993258963482193,0.3750003563037083,39.5330571822282,7, 0
1985-09,1985,9,76.34701433556629,33.78630200125275,38.03911006275066,7.634701433556628,0.5315145462080575,0.10000000000000005,40.500000297999996,0.0,4.0469130092121905e-06,0.0,40.49999625108699,25.091502681963075,0.9999999000762229,0.619543271539239,-6.713694249834233,0, 0
1985-10,1985,10,57.66194860139966,10.592161829542864,15.171247873299786,5.766194860139968,0.244418250706463,0.10000000000000005,11.2000000476,0.0,0.0,0.0,11.2000000476,5.821917950693891,1.0,0.519814100531316,-0.6078382180571359,0, 0
1985-11,1985,11,21.331616695005973,9.584379043909397,10.648910223292916,2.1331616695005966,0.6166745694030238,0.10000000000000005,26.700000524600004,0.0,0.0,0.0,26.700000524600004,21.416098625325624,1.0,0.8021010563499403,-17.115621480690603,0, 0
1985-12,1985,12,11.86909841232738,7.297440731601936,7.297440731601936,1.186909841232738,0.6485029328877562,0.10000000000000005,20.800000846499998,0.0,0.06622740581512561,0.0,20.733773440684875,18.303879265036635,0.9968159902346222,0.8799941596212298,-13.43633270908294,0, 0
1986-01,1986,1,24.145046088702667,22.8550059054248,22.8550059054248,2.414504608870267,0.9659442933542933,0.10000000000000005,25.4000000655,0.0,0.0,0.0,25.4000000655,15.4243993767425,1.0,0.6072598164160229,-2.5449941600751935,0, 0
1986-02,1986,2,30.697405662076886,21.725667142051215,21.820720087567445,3.0697405662076886,0.7370777172406626,0.10000000000000005,88.7000004051,0.0,12.99253953264803,0.8163778544611375,74.89108301799084,62.39487903213068,0.844318857677083,0.7034371899342534,-53.165415875939615,0, 0
1986-03,1986,3,64.14862592951656,41.52546674923228,41.76827221399424,29.25090652264326,0.6550773871024135,0.4159362824974154,30.700000494800005,0.0,1.3499520834202483,4.565707331213787,29.350048411379756,21.57950228401394,0.9560276201412796,0.7029153725150297,16.741125669066307,26, 0
1986-04,1986,4,89.30945192022435,85.08404255528988,85.08404255528988,83.74053249164567,0.947547287300187,0.9342320670539017,5.7000002564,70.41052245873372,0.0,7.041052245873388,5.7000002564,5.034875468683631,1.0,0.883311446000452,79.3840422988899,30, 0
1986-05,1986,5,128.6539692096716,152.4678600175029,152.4678600175029,150.10093184912398,1.169934308109679,1.1483279388967609,27.299999862900002,110.6503690692595,0.0,11.065036906925954,27.299999862900002,25.890658825531425,1.0,0.9483757859177195,125.16786015460285,31, 0
1986-06,1986,6,163.18624932903882,161.05209973561682,161.05209973561682,153.3840231762787,0.9990199776711041,0.9556642826825826,26.100000202500002,110.1571079425394,0.0,11.015710794253941,26.100000202500002,19.680400495627833,1.0,0.7540383273155199,134.9520995331168,30, 1
1986-07,1986,7,164.79355812448844,173.48657878443603,173.48657878443603,170.8855803484193,1.0444201472396875,1.0280469056910513,4.100000143,220.3461619636362,0.0,22.034616196363622,4.100000143,3.1182919912605835,1.0,0.7605589957318651,169.386578641436,31, 0
1986-08,1986,8,159.33860631437113,171.51105749515267,171.51105749515267,170.53636968459458,1.0369961930268794,1.0312378794791617,5.6000000238,112.24612994157599,0.0,11.2246129941576,5.6000000238,5.024894025202392,1.0,0.8973025006868915,165.9110574713527,31, 1
1986-09,1986,9,77.07848355518983,55.517549620537245,55.60883330108411,33.285354369890705,0.7954278237716491,0.358302507962052,31.9000006915,0.0,0.0,0.0,31.9000006915,15.648366077246672,1.0,0.49054438050267185,23.617548929037255,15, 0
1986-10,1986,10,58.564327419421105,11.346373982387204,15.879916663871718,5.856432741942113,0.2606618141708851,0.10000000000000005,9.4000002742,0.0,0.0,0.0,9.4000002742,3.9440125982044463,1.0,0.4195757960805067,1.946373708187203,0, 0
1986-11,1986,11,29.571297147262307,17.98963493138508,19.46580065793755,2.957129714726231,0.6508138991299218,0.10000000000000005,20.2000005544,0.0,0.0,0.0,20.2000005544,8.705996941220402,1.0,0.4309899357564149,-2.210365623014922,0, 0
1986-12,1986,12,13.925162633361568,5.645965805985264,6.273747617076566,1.392516263336157,0.32960521250870367,0.10000000000000005,10.100000232500001,0.0,0.0,0.0,10.100000232500001,8.076295362487203,1.0,0.799633185799256,-4.4540344265147365,0, 0
1987-01,1987,1,17.71860786886938,14.84673513516158,14.84673513516158,1.7718607868869387,0.8120897850327824,0.10000000000000005,20.1000002922,0.0,0.0,0.0,20.1000002922,13.011592510591216,1.0,0.6473429015640607,-5.253265157038426,0, 0
1987-02,1987,2,30.025899656374605,23.57596062852513,23.792241653971526,3.0025899656374615,0.8421123443685664,0.10000000000000005,19.5000001788,0.0,0.0,0.0,19.5000001788,9.241931263552686,1.0,0.47394518865698904,4.075960449725131,0, 0
1987-03,1987,3,64.9145797294148,18.706874864143394,25.58673814021918,6.49145797294148,0.33513170923353724,0.10000000000000005,16.600000471100003,0.0,0.0,0.0,16.600000471100003,6.180183216972111,1.0,0.3723001832278008,2.1068743930433946,0, 0
1987-04,1987,4,112.87318435676828,81.37111528398557,83.43045645433537,68.14267924729229,0.6902328011890801,0.554956263108734,18.1000006198,105.39362667659279,0.0,0.0,18.1000006198,13.930374590230958,1.0,0.769633928906732,63.27111466418556,25, 0
1987-05,1987,5,131.4650541653425,157.04629972578584,157.04629972578584,154.11037767223115,1.1989862634746,1.1729807788640338,34.4000009298,108.97008841116559,0.0,9.524924792915845,34.4000009298,33.185203480220224,1.0,0.964686121606252,122.64629879598586,31, 0
1987-06,1987,6,161.15608853124291,162.5513634244537,162.5513634244537,157.2403692952834,1.0356269103502016,1.0032048311916977,32.6000008583,108.71785078111921,4.0469130092121905e-06,10.871785078111921,32.599996811386994,28.765020119631906,0.9999998758615675,0.8823625571257706,129.9513666130667,30, 1
1987-07,1987,7,151.91160849297722,155.1476691864777,155.1476691864777,148.99357150075397,1.0295030663694535,0.9882002496706837,89.90000051250001,111.71707392131337,0.836313379073911,16.439532432021828,87.76938954303726,83.47044327354305,0.9763002118207273,0.9284810099855009,71.35180709294211,31, 0
1987-08,1987,8,152.39452344569364,90.8221843865541,96.9853349628079,94.88653100182617,0.5541761919889838,0.5817386054535139,2.0000000298,109.21986689426991,0.0,10.921986689426992,2.0000000298,0.8026635318972222,1.0,0.4013317599687679,88.8221843567541,13, 0
1987-09,1987,9,112.37183466185965,0.398478244834731,11.325712500881869,11.237183466185968,0.003122930845004176,0.10000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398478244834731,0, 0
1987-10,1987,10,75.25831852607509,0.013884589693741267,7.52583185260751,7.52583185260751,0.00016124487741524599,0.10000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013884589693741267,0, 0
1987-11,1987,11,21.606272736896766,6.237901840476857,6.9953479785537285,2.1606272736896774,0.38976077493644884,0.10000000000000005,14.2000001372,0.0,0.0,0.0,14.2000001372,12.368719224552585,1.0,0.8710365566934063,-7.962098296723143,0, 0
1987-12,1987,12,20.373727873405414,22.411100660745955,22.411100660745955,2.037372787340541,1.1000000000000005,0.10000000000000005,54.500000447,0.0,1.464243456240783,22.100292078975855,30.935464911783367,17.10748374446994,0.5676232047349687,0.31389878172765473,-8.524364251037406,0, 0
1988-01,1988,1,17.259576379918762,14.72349629423158,14.72349629423158,1.725957637991877,0.9319992805715489,0.10000000000000005,26.800000458899998,0.0,0.04365750660952711,13.565691991258689,13.190650961031782,5.688541705353488,0.49218846026740665,0.21225901522193383,1.5328453331997984,0, 0
1988-02,1988,2,41.92114441738093,13.894863310828953,14.919856820302162,4.192114441738092,0.3935454832065754,0.10000000000000005,9.700000315899999,0.0,0.0,0.0,9.700000315899999,6.229665699354808,1.0,0.6422335563374462,4.19486299492895,0, 0
1988-03,1988,3,69.4145579481511,8.652957307126112,16.310531592435037,6.94145579481511,0.13410344382708547,0.10000000000000005,7.600000143099999,0.0,0.0,0.0,7.600000143099999,1.049454139661298,1.0,0.13808606840805024,1.052957164026111,0, 0
1988-04,1988,4,90.37612359721516,71.34890259962802,71.34890259962802,60.324727267243276,0.8031766745003667,0.6779154611194992,53.2000009416,0.0,0.4408932905726082,1.4210854715202004e-14,52.759107651027385,44.267666284581594,0.9917125322787756,0.8320989755841578,18.589794948600655,30, 0
1988-05,1988,5,120.87663611649143,137.81039872788313,137.81039872788313,135.61305320866379,1.1236017996788843,1.1024328038699247,30.4000002147,104.51580296984281,0.0,10.451580296984282,30.4000002147,29.074143822703963,1.0,0.956386303202889,107.41039851318311,31, 0
1988-06,1988,6,148.3950797778351,171.4401133455027,171.4401133455027,168.492997499098,1.1605698794113182,1.1368351813227056,31.800000488800002,112.80550028757524,0.0,11.280550028757524,31.800000488800002,29.99765197289635,1.0,0.9433223745849173,139.64011285670267,30, 1
1988-07,1988,7,185.69094862775302,159.5985004061132,159.5985004061132,158.72701693233114,0.8365577697335509,0.8323776469619977,0.0,111.77035091994433,0.0,11.177035091994433,0.0,0.0,0.0,0.0,159.5985004061132,31, 0
1988-08,1988,8,158.86941293187058,180.4278992429373,180.4278992429373,178.63275545470987,1.13399714986294,1.123305145760483,5.2000000477,226.321886909397,0.0,22.6321886909397,5.2000000477,4.977292975458722,1.0,0.9571717172695445,175.22789919523728,31, 1
1988-09,1988,9,109.35452671905342,17.03232379010684,21.98343600953534,18.815322214144526,0.14110817630232295,0.1525635784646599,4.9999999999,0.0,0.0,0.0,4.9999999999,4.554751682184989,1.0,0.9109503364552168,12.032323790206835,9, 0
1988-10,1988,10,77.06307422525407,0.672305938193281,7.706307422525409,7.706307422525409,0.007791649641539827,0.10000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672305938193281,0, 0
1988-11,1988,11,21.880928846810686,23.594348347004097,23.76996363186045,2.18809288468107,1.0899161291125516,0.10000000000000005,60.6000020206,0.0,0.1904865518970386,0.0,60.40951546870297,45.41388504991881,0.9968566576642641,0.7494040187404793,-36.81516712169886,0, 0
1988-12,1988,12,16.44851433228931,8.52657881298063,8.529149154120164,1.6448514332289312,0.6002600646108434,0.10000000000000005,11.8000002803,0.0,0.0,0.0,11.8000002803,9.117765823893766,1.0,0.7726920006193387,-3.2734214673193716,0, 0
1989-01,1989,1,19.55473286722439,18.328199100615933,18.328199100615933,1.9554732867224398,0.9795222945019999,0.10000000000000005,23.4000005125,0.0,0.0,0.0,23.4000005125,16.296301349769163,1.0,0.696423119352663,-5.071801411884067,0, 0
1989-02,1989,2,25.32535964536526,13.327750690405926,13.54759139859226,2.5325359645365255,0.5668746439143325,0.10000000000000005,10.1000001132,0.0,0.0,0.0,10.1000001132,2.832505344838039,1.0,0.28044607060312315,3.2277505772059225,0, 0
1989-03,1989,3,55.91462306435817,54.66736503106309,55.77049514047971,5.591462306435815,0.9936343891102238,0.10000000000000005,63.500000983599996,0.0,0.29189247784618005,0.0,63.20810850575382,25.814900573105486,0.9954032681366168,0.40653386099588634,-8.540743474690727,0, 0
1989-04,1989,4,101.13980365603406,54.87849951091568,58.07895422991645,45.580543604220765,0.5608130913183107,0.4422425021717163,37.9000000954,0.0,0.0,0.0,37.9000000954,29.771901341909835,1.0,0.7855382920044718,16.97849941551569,19, 0
1989-05,1989,5,116.66000980029746,127.15948514332212,127.15948514332212,125.46365206770216,1.0920843202647381,1.076657894860974,14.200000345700001,97.30842971209616,0.0,8.728053867209319,14.200000345700001,13.397039828481493,1.0,0.9434534860795508,112.95948479762214,31, 0
1989-06,1989,6,160.09267205731,200.72065810227514,200.72065810227514,199.1506110293492,1.2519746291192757,1.2419389009681843,4.1000000537,220.83907743797766,0.0,22.083907743797766,4.1000000537,3.686411597555058,1.0,0.8991247681151362,196.62065804857517,30, 0
1989-07,1989,7,175.19454351402166,136.09109247925628,136.09109247925628,134.11897100805928,0.7772846970790701,0.7627881652393811,2.0,113.34444125010907,0.0,11.334444125010908,2.0,1.677350187970741,1.0,0.8386750939853705,134.09109247925628,31, 1
1989-08,1989,8,131.93762115533,161.57340654203853,161.57340654203853,159.8347839086255,1.2205701128325326,1.2059580426256176,19.099999904700002,112.81727487572081,0.0,11.281727487572082,19.099999904700002,18.703474672079036,1.0,0.9792395165131182,142.47340663733857,31, 0
1989-09,1989,9,99.20540200307393,19.995553268533797,28.13641049698699,13.581194494185388,0.269500507993374,0.1351194975560712,30.899999916600002,0.0,0.6136924420521591,0.0,30.28630747454784,26.501075491056646,0.9801394031162286,0.8576399858441366,-10.290754206014043,1, 0
1989-10,1989,10,56.21814441860071,12.262220420154097,16.54987258428358,5.621814441860072,0.3525847313878079,0.10000000000000005,13.3000000715,0.0,0.0,0.0,13.3000000715,7.033109110186266,1.0,0.5288051934117816,-1.0377796513459001,0, 0
1989-11,1989,11,28.19801666498338,6.321926957929891,7.841076519314516,2.819801666498339,0.31517796916472157,0.10000000000000005,8.2000001966,0.0,0.0,0.0,8.2000001966,5.336366102377337,1.0,0.6507763383456963,-1.8780732386701078,0, 0
1989-12,1989,12,18.411121113408058,6.58456965983344,7.140823605871635,1.8411121113408058,0.3855997245635435,0.10000000000000005,5.3000001611,0.0,0.0,0.0,5.3000001611,3.6443881029008027,1.0,0.6876203758726718,1.2845694987334382,0, 0
1990-01,1990,1,22.40072709529418,14.929637872728083,15.083891237098104,2.240072709529419,0.6448920835242574,0.10000000000000005,26.999999910600003,0.0,0.38640130299000447,0.0,26.61359860761,20.494878515029004,0.9856888405826141,0.7590695771440675,-11.683960734881914,0, 0
1990-02,1990,2,35.11015734787196,9.512914200313439,11.132235762248882,3.511015734787196,0.33408280125242745,0.10000000000000005,5.6000000834999994,0.0,0.0,0.0,5.6000000834999994,2.201224752238587,1.0,0.3930758427529918,3.9129141168134396,0, 0
1990-03,1990,3,61.946509225176534,29.748133883338046,35.84001296193888,6.194650922517653,0.5499827187129963,0.10000000000000005,37.100000471,0.0,0.0,0.0,37.100000471,19.411849482762676,1.0,0.5232304376366884,-7.351866587661956,0, 0
1990-04,1990,4,94.83674694180432,76.1897967847511,76.1897967847511,70.99350883395249,0.8207594038634018,0.7726070117271543,14.700000435300002,54.236700924271105,0.0,0.0,14.700000435300002,11.20973000597955,1.0,0.7625666444921284,61.48979634945108,30, 0
1990-05,1990,5,115.62927778587611,134.8987130716238,134.8987130716238,132.3336918285006,1.1731789827174197,1.14736567624408,44.5000008644,97.61558871567073,0.0,6.5821244516556305,44.5000008644,42.61207016858695,1.0,0.9575745919294264,90.39871220722378,31, 0
1990-06,1990,6,157.7724874320869,195.4763920071817,195.4763920071817,189.72210493853686,1.2423616788580487,1.2089729859464389,6.600000173,224.7617853856442,0.0,22.47617853856442,6.600000173,5.9196927650108755,1.0,0.8969231227035115,188.8763918341817,30, 1
1990-07,1990,7,184.16419800711142,167.33582903382904,167.33582903382904,155.59513700967102,0.9090519045688453,0.839592124365146,10.8000003696,110.95225190077532,0.0,11.095225190077533,10.8000003696,5.562550754041926,1.0,0.5150509781184337,156.53582866422906,31, 0
1990-08,1990,8,139.35090132212747,168.24624861308678,168.24624861308678,165.9135020935741,1.1927036527058905,1.1725490069540887,29.300000011999995,111.75772702002747,0.0,11.175772702002748,29.300000011999995,28.224352376656974,1.0,0.9632884766244887,138.94624860108675,31, 1
1990-09,1990,9,114.10907076157753,82.6803254841041,82.6803254841041,78.28580893495727,0.7661014570948314,0.7159195828090061,3.2999999523,109.44092309979433,0.0,10.944092309979434,3.2999999523,3.167138217572692,1.0,0.9597388676824957,79.3803255318041,30, 0
1990-10,1990,10,64.3395456574075,14.391862279612612,17.502388007966307,12.516973751643716,0.2375406182509168,0.1655089579821197,11.0000000597,0.0,0.0,0.0,11.0000000597,7.169202722917153,1.0,0.6517456985461759,3.391862219912615,2, 0
1990-11,1990,11,31.0361287797117,16.321852653346593,17.304101798753734,3.10361287797117,0.5581511849044819,0.10000000000000005,13.400000274099998,0.0,0.0,0.0,13.400000274099998,5.6406721264007516,1.0,0.42094567246414505,2.9218523792465922,0, 0
1990-12,1990,12,20.654100457729832,9.850089538471265,10.602758930575684,2.0654100457729827,0.49920710378918476,0.10000000000000005,9.7000000775,0.0,0.0,0.0,9.7000000775,5.4147413790105565,1.0,0.5582207562627266,0.15008946097126472,0, 0
1991-01,1991,1,26.8074276230146,9.522574330791684,10.768411319303716,2.68074276230146,0.41063418006961633,0.10000000000000005,8.000000208700001,0.0,0.0,0.0,8.000000208700001,5.106848381967014,1.0,0.6383560310927636,1.522574122091683,0, 0
1991-02,1991,2,42.400791225598155,9.445148952083338,14.973338137521333,4.2400791225598145,0.3118167487142897,0.10000000000000005,8.8000001312,0.0,0.0,0.0,8.8000001312,2.5273018965460805,1.0,0.2871933930529895,0.6451488208833398,0, 0
1991-03,1991,3,57.925252089129486,35.20000043529999,39.28317590875815,5.792525208912948,0.644457831865017,0.10000000000000005,35.2000004353,0.0,0.0,0.0,35.2000004353,15.860682250986944,1.0,0.4505875583763119,-3.2751579226442118e-15,0, 0
1991-04,1991,4,80.9700243902218,60.765927666724636,60.765927666724636,44.29391962594066,0.7402039532903545,0.5375522137308739,20.5000005068,44.338092698627996,0.0,0.0,20.5000005068,10.660084569020112,1.0,0.520004112462538,40.265927159924644,30, 0
1991-05,1991,5,104.94715779159175,107.80777190690706,107.80777190690706,104.76914948255992,1.0225406977817935,0.9893924296595887,49.00000065560001,101.96926404377719,0.1512889601563154,6.874006396793435,48.84871169544369,46.65908187785637,0.9969124702422013,0.9522261480321816,58.95906021146341,31, 0
1991-06,1991,6,137.47088106742902,171.13809945198298,171.13809945198298,168.33237708219795,1.2430696379361812,1.2214293994258907,31.2000003458,110.78435288070527,0.0,11.078435288070528,31.2000003458,29.24594399578772,1.0,0.937369989475807,139.938099106183,30, 0
1991-07,1991,7,180.82443349858588,169.5266311997184,169.5266311997184,151.12299520566154,0.9261198259718901,0.8049470081817203,12.4000001849,113.15603682527895,0.0,11.315603682527895,12.4000001849,7.1013895614309295,1.0,0.5726926980274234,157.1266310148184,31, 1
1991-08,1991,8,157.74334545753027,194.6164235824677,194.6164235824677,192.54334270484588,1.234189087374523,1.2208129717229834,12.2000003459,227.0358391448254,0.0,22.703583914482536,12.2000003459,11.612994162192425,1.0,0.9518847404045487,182.41642323656768,31, 0
1991-09,1991,9,116.57777684438908,37.24293180331106,45.26927777197879,45.251700054361315,0.2863997143660407,0.35726178831134836,1.0000000298,0.0,0.0,0.0,1.0000000298,0.9891209938083003,1.0,0.9891209643324955,36.24293177351106,7, 0
1991-10,1991,10,71.55856845466494,5.094548094724893,11.352137575135792,7.1558568454664915,0.25810672019787045,0.10000000000000005,15.7000000774,0.0,0.0,0.0,15.7000000774,13.3668951545163,1.0,0.8513945916317426,-10.605451982675106,0, 0
1991-11,1991,11,26.550080686555145,26.41303676945405,26.491609473925006,2.655008068655514,0.995131848490525,0.10000000000000005,27.800000667600003,0.0,0.0,0.0,27.800000667600003,17.230126233372044,1.0,0.6197886985468024,-1.3869638981459496,0, 0
1991-12,1991,12,18.31766361078265,12.74116491474404,12.74116491474404,1.8317663610782648,0.7822686364071765,0.10000000000000005,19.5000005959,0.0,0.0,0.0,19.5000005959,15.948616876781806,1.0,0.8178777635594074,-6.758835681155963,0, 0
1992-01,1992,1,23.869627307923494,13.84933551959262,13.861008604740524,2.3869627307923498,0.7282883738723798,0.10000000000000005,11.8000000118,0.0,0.0,0.0,11.8000000118,8.990949035771944,1.0,0.7619448327780505,2.0493355077926223,0, 0
1992-02,1992,2,42.304861955221924,13.382244766920406,16.180761485974784,4.230486195522192,0.3583759348043956,0.10000000000000005,10.0999999643,0.0,0.0,0.0,10.0999999643,3.0076009392273475,1.0,0.2977822722631856,3.282244802620408,0, 0
1992-03,1992,3,73.0528389264582,24.844206644891962,29.51928707966833,20.596109193541857,0.3032850128036271,0.2538183479047563,9.5000001491,0.0,0.0,0.0,9.5000001491,3.364777318747339,1.0,0.3541870806250574,15.344206495791962,13, 0
1992-04,1992,4,100.84889263130094,100.90389153312451,100.90389153312451,93.04068303544365,0.987864363120772,0.9035925504507898,23.100000500900006,50.085681120093014,0.0,0.0,23.100000500900006,19.81125290348071,1.0,0.857629977224842,77.80389103222451,30, 0
1992-05,1992,5,167.4469368621522,210.12521393124513,210.12521393124513,207.73965111746085,1.2538751653461602,1.2399745245062284,17.700000137099998,207.87662057050997,0.0,15.785656661579825,17.700000137099998,16.88158985231912,1.0,0.9537621311614878,192.42521379414512,31, 0
1992-06,1992,6,171.11354430129225,140.9165429522547,140.9165429522547,133.32270139915707,0.8093288710432842,0.761816872097004,18.8000003696,110.32348705521768,0.0,11.03234870552177,18.8000003696,12.614802185642011,1.0,0.6710001030659773,122.11654258265469,30, 1
1992-07,1992,7,171.37766764501797,210.55416714743743,210.55416714743743,206.68601574925242,1.2211203533836559,1.1972631887942535,39.400001317299996,228.05482141159243,0.0,22.805482141159246,39.400001317299996,37.26730794630983,1.0,0.9458707284343736,171.1541658301374,31, 0
1992-08,1992,8,162.9983274507815,146.59094885832047,146.59094885832047,132.5113118244958,0.8824686686239974,0.7992214814415763,12.8000000715,109.02078927085537,0.0,10.902078927085538,12.8000000715,7.101769726886927,1.0,0.5548257568138192,133.79094878682048,31, 1
1992-09,1992,9,107.16012178435399,28.3954733389497,33.1559452407036,24.213514839551006,0.2787662536300179,0.23564150940708967,19.1000002026,0.0,0.0,0.0,19.1000002026,13.932787187697025,1.0,0.7294652900475056,9.2954731363497,5, 0
1992-10,1992,10,59.737418220533556,18.829203380248266,22.63936293456962,5.9737418220533565,0.3884485438194809,0.10000000000000005,29.400000333799998,0.0,0.0,0.0,29.400000333799998,19.252553991757452,1.0,0.6548487677948617,-10.57079695355174,0, 0
1992-11,1992,11,24.352832760300046,16.219882927607266,16.473280461961476,2.4352832760300047,0.6860326536893074,0.10000000000000005,14.700000316099999,0.0,0.0,0.0,14.700000316099999,8.941327651491683,1.0,0.6082535686546076,1.5198826115072666,0, 0
1992-12,1992,12,12.149470850297408,13.364417935327154,13.364417935327154,1.2149470850297406,1.1000000000000005,0.10000000000000005,52.700000345599996,0.0,0.3751307046816077,0.0,52.324869640918386,45.27630429314974,0.9928817703563273,0.8591329031543342,-38.96045170559125,0, 0
1993-01,1993,1,14.780807553686465,15.58958244000956,15.58958244000956,1.4780807553686466,1.0684947233434345,0.10000000000000005,62.900001734700005,0.0,0.10934576406404393,32.5975669007812,30.19308906985475,21.756782110313708,0.48001730106786544,0.34589477758807685,-14.6035066298452,0, 0
1993-02,1993,2,22.25561885646708,21.314117654787488,21.314117654787488,2.225561885646708,0.9579589956277862,0.10000000000000005,27.8000004887,0.0,0.0,7.671903247539632,20.12809724116037,9.518875609654426,0.7240322621340216,0.34240559145038896,1.1860204136271164,0, 0
1993-03,1993,3,53.32952974548253,36.01539649528883,37.08538412926584,5.3329529745482525,0.6817840231674314,0.10000000000000005,32.4000000954,0.0,0.0089464803233681,0.0,32.39105361507663,14.584317320239942,0.9997238740649065,0.45013324929929716,3.6243428802122004,0, 0
1993-04,1993,4,77.57607156625512,48.045870771658905,53.06374536435407,17.152922737845586,0.6377352927154196,0.2028440225551475,37.500000447000005,0.0,0.0,0.0,37.500000447000005,9.24937325831143,1.0,0.246649950614904,10.545870324658917,10, 0
1993-05,1993,5,131.7461627950171,132.60037679934996,132.60037679934996,124.03942736511529,1.0040086964401522,0.9231839222686902,63.40000060199999,83.65207076144556,4.0469130092121905e-06,8.365207076144541,63.399996555086986,58.52406575229143,0.9999999361685652,0.9230925109872199,69.20038024426293,31, 0
1993-06,1993,6,139.21101919044557,173.73192275612436,173.73192275612436,171.6318090803493,1.2465583602715402,1.2293710516066292,19.600000202600004,112.71885099466377,2.7833697611838372e-05,11.271885099466378,19.59997236890239,18.49849168266058,0.9999985799134017,0.9438005862982947,154.131950387222,30, 0
1993-07,1993,7,149.23979638572632,134.90533222781445,134.90533222781445,107.68367158052308,0.8906914378204982,0.6940965811547264,25.5999999643,110.12643753036456,0.0,11.012643753036457,25.5999999643,12.683238411584533,1.0,0.495439001143426,109.30533226351443,31, 1
1993-08,1993,8,141.41535914086327,161.56355590616488,161.56355590616488,159.9679997020878,1.1576191784454113,1.1448432942850195,26.9000003338,112.12897402043595,0.08840385651083117,11.212897402043595,26.81159647728917,25.84195024110952,0.9967136113229058,0.9606672832876869,134.75195942887575,31, 0
1993-09,1993,9,110.54316204848172,61.866307629465005,65.03971921102323,64.2422844915741,0.4667971120446243,0.49222263141360423,1.2000000477,110.94791449307526,0.0,11.094791449307527,1.2000000477,1.1702408091364933,1.0,0.9752006355161859,60.666307581765004,11, 0
1993-10,1993,10,58.02290011768946,22.59517819812424,25.592958670858618,5.802290011768948,0.43250933927814683,0.10000000000000005,22.700000345900005,0.0,0.11800409102384657,0.0,22.58199625487616,10.600677195309054,0.9948015819724356,0.46699017769943385,0.013181943248093578,0, 0
1993-11,1993,11,30.120608904111698,1.354230058518808,3.638265894663025,3.01206089041117,0.05808376222516958,0.10000000000000005,3.9000000654999996,0.0,0.0,0.0,3.9000000654999996,3.273795061248145,1.0,0.8394346169910712,-2.545770006981193,0, 0
1993-12,1993,12,19.6260683959508,13.861130967041364,13.983394780132882,1.9626068395950804,0.7786926146308564,0.10000000000000005,28.900000691400002,0.0,0.0,4.443055722022592,24.45694496937741,18.68193806457159,0.8462610513589106,0.6464338275995585,-10.595814002336049,0, 0
1994-01,1994,1,29.928840385822802,11.225066507500989,11.786218128477818,2.9928840385822806,0.37978195094412387,0.10000000000000005,7.6000001432,0.0,0.0,0.0,7.6000001432,1.5099408000290713,1.0,0.19867641731297478,3.625066364300992,0, 0
1994-02,1994,2,30.793334903770223,23.04974178761133,23.590635742079165,3.0793334903770218,0.7611492946247129,0.10000000000000005,25.4000006913,0.0,0.0,0.2069868316688428,25.193013859631158,13.805155623118655,0.9918509123608119,0.5435100491098487,-2.1432720720198266,0, 0
1994-03,1994,3,71.61667488055384,13.4138227835661,21.345819853098654,7.161667488055384,0.1951388107548072,0.10000000000000005,11.7000003458,0.0,0.0,0.0,11.7000003458,3.4757192249139583,1.0,0.2970700104433461,1.7138224377660998,0, 0
1994-04,1994,4,96.58220916049017,72.78116653576751,72.78116653576751,63.88181468799806,0.7579525338734586,0.646294343251317,22.5000004471,0.0,0.0,0.0,22.5000004471,15.544685393048038,1.0,0.6908748926292388,50.28116608866751,30, 0
1994-05,1994,5,130.43432349143367,153.03610908504237,153.03610908504237,150.37208029668352,1.1704887380383961,1.1478871250141438,31.1000008583,100.9702667534099,0.0,10.097026675340992,31.1000008583,29.5900146931686,1.0,0.9514473915286593,121.9361082267424,31, 0
