OPENET_ID,OWRD
ORx_193499,16
ORx_1935,8
ORx_19350,7
ORx_193500,16
ORx_193501,16
ORx_193502,16
ORx_193503,16
ORx_193504,16
ORx_193505,16
ORx_193506,16
ORx_193507,16
ORx_193508,16
ORx_193509,16
ORx_19351,7
ORx_193510,16
ORx_193511,16
ORx_193512,16
ORx_193513,16
ORx_193514,16
ORx_193515,16
ORx_193516,16
ORx_193517,16
ORx_193518,16
ORx_193519,16
ORx_19352,7
ORx_193520,16
ORx_193521,16
ORx_193522,16
ORx_193523,16
ORx_193524,16
ORx_193525,16
ORx_193526,16
ORx_193527,16
ORx_193528,16
ORx_193529,16
ORx_19353,7
ORx_193530,16
ORx_193531,16
ORx_193532,16
ORx_193533,16
ORx_193534,16
ORx_193535,16
ORx_193536,16
ORx_193537,16
ORx_193538,16
ORx_193539,16
ORx_19354,7
ORx_193540,16
ORx_193541,16
ORx_193542,16
ORx_193543,16
ORx_193544,16
ORx_193545,16
ORx_193546,16
ORx_193547,16
ORx_193548,16
ORx_193549,16
ORx_19355,7
ORx_193550,16
ORx_193551,16
ORx_193552,16
ORx_193553,16
ORx_193554,16
ORx_193555,16
ORx_193556,16
ORx_193557,16
ORx_193558,16
ORx_193559,16
ORx_19356,7
ORx_193560,16
ORx_193561,16
ORx_193562,16
ORx_193563,16
ORx_193564,16
ORx_193565,16
ORx_193566,16
ORx_193567,16
ORx_193568,16
ORx_193569,16
ORx_19357,7
ORx_193570,16
ORx_193571,16
ORx_193572,16
ORx_193573,16
ORx_193574,16
ORx_193575,16
ORx_193576,16
ORx_193577,16
ORx_193578,16
ORx_193579,16
ORx_19358,7
ORx_193580,16
ORx_193581,16
ORx_193582,16
ORx_193583,16
ORx_193584,16
ORx_193585,16
ORx_193586,16
ORx_193587,16
ORx_193588,16
ORx_193589,16
ORx_19359,7
ORx_193590,16
ORx_193591,16
ORx_193592,16
ORx_193593,16
ORx_193594,16
ORx_193595,16
ORx_193596,16
ORx_193597,16
ORx_193598,16
ORx_193599,16
ORx_1936,8
ORx_19360,7
ORx_193600,16
ORx_193601,16
ORx_193602,16
ORx_193603,16
ORx_193604,16
ORx_193605,16
ORx_193606,16
ORx_193607,16
ORx_193608,16
ORx_193609,16
ORx_19361,7
ORx_193610,16
ORx_193611,16
ORx_193612,16
ORx_193613,16
ORx_193614,16
ORx_193615,16
ORx_193616,16
ORx_193617,16
ORx_193618,16
ORx_193619,16
ORx_19362,7
ORx_193620,16
ORx_193621,16
ORx_193622,16
ORx_193623,16
ORx_193624,16
ORx_193625,16
ORx_193626,16
ORx_193627,16
ORx_193628,16
ORx_193629,16
ORx_19363,7
ORx_193630,16
ORx_193631,16
ORx_193632,16
ORx_193633,16
ORx_193634,16
ORx_193635,16
ORx_193636,16
ORx_193637,16
ORx_193638,16
ORx_193639,16
ORx_19364,7
ORx_193640,16
ORx_193641,16
ORx_193642,16
ORx_193643,16
ORx_193644,16
ORx_193645,16
ORx_193646,16
ORx_193647,16
ORx_193648,16
ORx_193649,16
ORx_19365,7
ORx_193650,16
ORx_193651,16
ORx_193652,16
ORx_193653,16
ORx_193654,16
ORx_193655,16
ORx_193656,16
ORx_193657,16
ORx_193658,16
ORx_193659,16
ORx_19366,7
ORx_193660,16
ORx_193661,16
ORx_193662,16
ORx_193663,16
ORx_193664,16
ORx_193665,16
ORx_193666,16
ORx_193667,16
ORx_193668,16
ORx_193669,16
ORx_19367,7
ORx_193670,16
ORx_193671,16
ORx_193672,16
ORx_193673,16
ORx_193674,16
ORx_193675,16
ORx_193676,16
ORx_193677,16
ORx_193678,16
ORx_193679,16
ORx_19368,7
ORx_193680,16
ORx_193681,16
ORx_193682,16
ORx_193683,16
ORx_193684,16
ORx_193685,16
ORx_193686,16
ORx_193687,16
ORx_193688,16
ORx_193689,16
ORx_19369,7
ORx_193690,16
ORx_193691,16
ORx_193692,16
ORx_193693,16
ORx_193694,16
ORx_193695,16
ORx_193696,16
ORx_193697,16
ORx_193698,16
ORx_193699,16
ORx_1937,8
ORx_19370,7
ORx_193700,16
ORx_193701,16
ORx_193702,16
ORx_193703,16
ORx_193704,16
ORx_193705,16
ORx_193706,16
ORx_193707,16
ORx_193708,16
ORx_193709,16
ORx_19371,7
ORx_193710,16
ORx_193711,16
ORx_193712,16
ORx_193713,16
ORx_193714,16
ORx_193715,16
ORx_193716,16
ORx_193717,16
ORx_193718,16
ORx_193719,16
ORx_19372,7
ORx_193720,16
ORx_193721,16
ORx_193722,16
ORx_193723,16
ORx_193724,16
ORx_193725,16
ORx_193726,16
ORx_193727,16
ORx_193728,16
ORx_193729,16
ORx_19373,7
ORx_193730,16
ORx_193731,16
ORx_193732,16
ORx_193733,16
ORx_193734,16
ORx_193735,16
ORx_193736,16
ORx_193737,16
ORx_193738,16
ORx_193739,16
ORx_19374,7
ORx_193740,16
ORx_193741,16
ORx_193742,16
ORx_193743,16
ORx_193744,16
ORx_193745,16
ORx_193746,16
ORx_193747,16
ORx_193748,16
ORx_193749,16
ORx_19375,7
ORx_193750,16
ORx_193751,16
ORx_193752,16
ORx_193753,16
ORx_193754,16
ORx_193755,16
ORx_193756,16
ORx_193757,16
ORx_193758,16
ORx_193759,16
ORx_19376,7
ORx_193760,16
ORx_193761,16
ORx_193762,16
ORx_193763,16
ORx_193764,16
ORx_193765,16
ORx_193766,16
ORx_193767,16
ORx_193768,16
ORx_193769,16
ORx_19377,7
ORx_193770,16
ORx_193771,16
ORx_193772,16
ORx_193773,16
ORx_193774,16
ORx_193775,16
ORx_193776,16
ORx_193777,16
ORx_193778,16
ORx_193779,16
ORx_19378,7
ORx_193780,16
ORx_193781,16
ORx_193782,16
ORx_193783,16
ORx_193784,16
ORx_193785,16
ORx_193786,16
ORx_193787,16
ORx_193788,16
ORx_193789,16
ORx_19379,7
ORx_193790,16
ORx_193791,16
ORx_193792,16
ORx_193793,16
ORx_193794,16
ORx_193795,16
ORx_193796,16
ORx_193797,16
ORx_193798,16
ORx_193799,16
ORx_1938,8
ORx_19380,7
ORx_193800,16
ORx_193801,16
ORx_193802,16
ORx_193803,16
ORx_193804,16
ORx_193805,16
ORx_193806,16
ORx_193807,16
ORx_193808,16
ORx_193809,16
ORx_19381,7
ORx_193810,16
ORx_193811,16
ORx_193812,16
ORx_193813,16
ORx_193814,16
ORx_193815,16
ORx_193816,16
ORx_193817,16
ORx_193818,16
ORx_193819,16
ORx_19382,7
ORx_193820,16
ORx_193821,16
ORx_193822,16
ORx_193823,16
ORx_193824,16
ORx_193825,16
ORx_193826,16
ORx_193827,16
ORx_193828,16
ORx_193829,16
ORx_19383,7
ORx_193830,16
ORx_193831,16
ORx_193832,16
ORx_193833,16
ORx_193834,16
ORx_193835,16
ORx_193836,16
ORx_193837,16
ORx_193838,16
ORx_193839,16
ORx_19384,7
ORx_193840,16
ORx_193841,16
ORx_193842,16
ORx_193843,16
ORx_193844,16
ORx_193845,16
ORx_193846,16
ORx_193847,16
ORx_193848,16
ORx_193849,16
ORx_19385,7
ORx_193850,16
ORx_193851,16
ORx_193852,16
ORx_193853,16
ORx_193854,16
ORx_193855,16
ORx_193856,16
ORx_193857,16
ORx_193858,16
ORx_193859,16
ORx_19386,7
ORx_193860,16
ORx_193861,16
ORx_193862,16
ORx_193863,16
ORx_193864,16
ORx_193865,16
ORx_193866,16
ORx_193867,16
ORx_193868,16
ORx_193869,16
ORx_19387,7
ORx_193870,16
ORx_193871,16
ORx_193872,16
ORx_193873,16
ORx_193874,16
ORx_193875,16
ORx_193876,16
ORx_193877,16
ORx_193878,16
ORx_193879,16
ORx_19388,7
ORx_193880,16
ORx_193881,16
ORx_193882,16
ORx_193883,16
ORx_193884,16
ORx_193885,16
ORx_193886,16
ORx_193887,16
ORx_193888,16
ORx_193889,16
ORx_19389,7
ORx_193890,16
ORx_193891,16
ORx_193892,16
ORx_193893,16
ORx_193894,16
ORx_193895,16
ORx_193896,16
ORx_193897,16
ORx_193898,16
ORx_193899,16
ORx_1939,8
ORx_19390,7
ORx_193900,16
ORx_193901,16
ORx_193902,16
ORx_193903,16
ORx_193904,16
ORx_193905,16
ORx_193906,16
ORx_193907,16
ORx_193908,16
ORx_193909,16
ORx_19391,7
ORx_193910,16
ORx_193911,16
ORx_193912,16
ORx_193913,16
ORx_193914,16
ORx_193915,16
ORx_193916,16
ORx_193917,16
ORx_193918,16
ORx_193919,16
ORx_19392,7
ORx_193920,16
ORx_193921,16
ORx_193922,16
ORx_193923,16
ORx_193924,16
ORx_193925,16
ORx_193926,16
ORx_193927,16
ORx_193928,16
ORx_193929,16
ORx_19393,7
ORx_193930,16
ORx_193931,16
ORx_193932,16
ORx_193933,16
ORx_193934,16
ORx_193935,16
ORx_193936,16
ORx_193937,16
ORx_193938,16
ORx_193939,16
ORx_19394,7
ORx_193940,16
ORx_193941,16
ORx_193942,16
ORx_193943,16
ORx_193944,16
ORx_193945,16
ORx_193946,16
ORx_193947,16
ORx_193948,16
ORx_193949,16
ORx_19395,7
ORx_193950,16
ORx_193951,16
ORx_193952,16
ORx_193953,16
ORx_193954,16
ORx_193955,16
ORx_193956,16
ORx_193957,16
ORx_193958,16
ORx_193959,16
ORx_19396,7
ORx_193960,16
ORx_193961,16
ORx_193962,16
ORx_193963,16
ORx_193964,16
ORx_193965,16
ORx_193966,16
ORx_193967,16
ORx_193968,16
ORx_193969,16
ORx_19397,7
ORx_193970,16
ORx_193971,16
ORx_193972,16
ORx_193973,16
ORx_193974,16
ORx_193975,16
ORx_193976,16
ORx_193977,16
ORx_193978,16
ORx_193979,16
ORx_19398,7
ORx_193980,16
ORx_193981,16
ORx_193982,16
ORx_193983,16
ORx_193984,16
ORx_193985,16
ORx_193986,16
ORx_193987,16
ORx_193988,16
ORx_193989,16
ORx_19399,7
ORx_193990,16
ORx_193991,16
ORx_193992,16
ORx_193993,16
ORx_193994,16
ORx_193995,16
ORx_193996,16
ORx_193997,16
ORx_193998,16
ORx_193999,16
ORx_194,8
ORx_1940,8
ORx_19400,7
ORx_194000,16
ORx_194001,16
ORx_194002,16
ORx_194003,16
ORx_194004,16
ORx_194005,16
ORx_194006,16
ORx_194007,16
ORx_194008,16
ORx_194009,16
ORx_19401,7
ORx_194010,16
ORx_194011,16
ORx_194012,16
ORx_194013,16
ORx_194014,16
ORx_194015,16
ORx_194016,16
ORx_194017,16
ORx_194018,16
ORx_194019,16
ORx_19402,7
ORx_194020,16
ORx_194021,16
ORx_194022,16
ORx_194023,16
ORx_194024,16
ORx_194025,16
ORx_194026,16
ORx_194027,16
ORx_194028,16
ORx_194029,16
ORx_19403,7
ORx_194030,16
ORx_194031,16
ORx_194032,16
ORx_194033,16
ORx_194034,16
ORx_194035,16
ORx_194036,16
ORx_194037,16
ORx_194038,16
ORx_194039,16
ORx_19404,7
ORx_194040,16
ORx_194041,16
ORx_194042,16
ORx_194043,16
ORx_194044,16
ORx_194045,16
ORx_194046,16
ORx_194047,16
ORx_194048,16
ORx_194049,16
ORx_19405,7
ORx_194050,16
ORx_194051,16
ORx_194052,16
ORx_194053,16
ORx_194054,16
ORx_194055,16
ORx_194056,16
ORx_194057,16
ORx_194058,16
ORx_194059,16
ORx_19406,7
ORx_194060,16
ORx_194061,16
ORx_194062,16
ORx_194063,16
ORx_194064,16
ORx_194065,16
ORx_194066,16
ORx_194067,16
ORx_194068,16
ORx_194069,16
ORx_19407,7
ORx_194070,16
ORx_194071,16
ORx_194072,16
ORx_194073,16
ORx_194074,16
ORx_194075,16
ORx_194076,16
ORx_194077,16
ORx_194078,16
ORx_194079,16
ORx_19408,7
ORx_194080,16
ORx_194081,16
ORx_194082,16
ORx_194083,16
ORx_194084,16
ORx_194085,16
ORx_194086,16
ORx_194087,16
ORx_194088,16
ORx_194089,16
ORx_19409,7
ORx_194090,16
ORx_194091,16
ORx_194092,16
ORx_194093,16
ORx_194094,16
ORx_194095,16
ORx_194096,16
ORx_194097,16
ORx_194098,16
ORx_194099,16
ORx_1941,8
ORx_19410,7
ORx_194100,16
ORx_194101,16
ORx_194102,16
ORx_194103,16
ORx_194104,16
ORx_194105,16
ORx_194106,16
ORx_194107,16
ORx_194108,16
ORx_194109,16
ORx_19411,7
ORx_194110,16
ORx_194111,16
ORx_194112,16
ORx_194113,16
ORx_194114,16
ORx_194115,16
ORx_194116,16
ORx_194117,16
ORx_194118,16
ORx_194119,16
ORx_19412,7
ORx_194120,16
ORx_194121,16
ORx_194122,16
ORx_194123,16
ORx_194124,16
ORx_194125,16
ORx_194126,16
ORx_194127,16
ORx_194128,16
ORx_194129,16
ORx_19413,7
ORx_194130,16
ORx_194131,16
ORx_194132,16
ORx_194133,16
ORx_194134,16
ORx_194135,16
ORx_194136,16
ORx_194137,16
ORx_194138,16
ORx_194139,16
ORx_19414,7
ORx_194140,16
ORx_194141,16
ORx_194142,16
ORx_194143,16
ORx_194144,16
ORx_194145,16
ORx_194146,16
ORx_194147,16
ORx_194148,16
ORx_194149,16
ORx_19415,7
ORx_194150,16
ORx_194151,16
ORx_194152,16
ORx_194153,16
ORx_194154,16
ORx_194155,16
ORx_194156,16
ORx_194157,16
ORx_194158,16
ORx_194159,16
ORx_19416,7
ORx_194160,16
ORx_194161,16
ORx_194162,16
ORx_194163,16
ORx_194164,16
ORx_194165,16
ORx_194166,16
ORx_194167,16
ORx_194168,16
ORx_194169,16
ORx_19417,7
ORx_194170,16
ORx_194171,16
ORx_194172,16
ORx_194173,16
ORx_194174,16
ORx_194175,16
ORx_194176,16
ORx_194177,16
ORx_194178,16
ORx_194179,16
ORx_19418,7
ORx_194180,16
ORx_194181,16
ORx_194182,16
ORx_194183,16
ORx_194184,16
ORx_194185,16
ORx_194186,16
ORx_194187,16
ORx_194188,16
ORx_194189,16
ORx_19419,7
ORx_194190,16
ORx_194191,16
ORx_194192,16
ORx_194193,16
ORx_194194,16
ORx_194195,16
ORx_194196,16
ORx_194197,16
ORx_194198,16
ORx_194199,16
ORx_1942,8
ORx_19420,7
ORx_194200,16
ORx_194201,16
ORx_194202,16
ORx_194203,16
ORx_194204,16
ORx_194205,16
ORx_194206,16
ORx_194207,16
ORx_194208,16
ORx_194209,16
ORx_19421,7
ORx_194210,16
ORx_194211,16
ORx_194212,16
ORx_194213,16
ORx_194214,16
ORx_194215,16
ORx_194216,16
ORx_194217,16
ORx_194218,16
ORx_194219,16
ORx_19422,7
ORx_194220,16
ORx_194221,16
ORx_194222,16
ORx_194223,16
ORx_194224,16
ORx_194225,16
ORx_194226,16
ORx_194227,16
ORx_194228,16
ORx_194229,16
ORx_19423,7
ORx_194230,16
ORx_194231,16
ORx_194232,16
ORx_194233,16
ORx_194234,16
ORx_194235,16
ORx_194236,16
ORx_194237,16
ORx_194238,16
ORx_194239,16
ORx_19424,7
ORx_194240,16
ORx_194241,16
ORx_194242,16
ORx_194243,16
ORx_194244,16
ORx_194245,16
ORx_194246,16
ORx_194247,16
ORx_194248,16
ORx_194249,16
ORx_19425,7
ORx_194250,16
ORx_194251,16
ORx_194252,16
ORx_194253,16
ORx_194254,16
ORx_194255,16
ORx_194256,16
ORx_194257,16
ORx_194258,16
ORx_194259,16
ORx_19426,7
ORx_194260,16
ORx_194261,16
ORx_194262,16
ORx_194263,16
ORx_194264,16
ORx_194265,16
ORx_194266,16
ORx_194267,16
ORx_194268,16
ORx_194269,16
ORx_19427,7
ORx_194270,16
ORx_194271,16
ORx_194272,16
ORx_194273,16
ORx_194274,16
ORx_194275,16
ORx_194276,16
ORx_194277,16
ORx_194278,16
ORx_194279,16
ORx_19428,7
ORx_194280,16
ORx_194281,16
ORx_194282,16
ORx_194283,16
ORx_194284,16
ORx_194285,16
ORx_194286,16
ORx_194287,16
ORx_194288,16
ORx_194289,16
ORx_19429,7
ORx_194290,16
ORx_194291,16
ORx_194292,16
ORx_194293,16
ORx_194294,16
ORx_194295,16
ORx_194296,16
ORx_194297,16
ORx_194298,16
ORx_194299,16
ORx_1943,8
ORx_19430,7
ORx_194300,16
ORx_194301,16
ORx_194302,16
ORx_194303,16
ORx_194304,16
ORx_194305,16
ORx_194306,16
ORx_194307,16
ORx_194308,16
ORx_194309,16
ORx_19431,7
ORx_194310,16
ORx_194311,16
ORx_194312,16
ORx_194313,16
ORx_194314,16
ORx_194315,16
ORx_194316,16
ORx_194317,16
ORx_194318,16
ORx_194319,16
ORx_19432,7
ORx_194320,16
ORx_194321,16
ORx_194322,16
ORx_194323,16
ORx_194324,16
ORx_194325,16
ORx_194326,16
ORx_194327,16
ORx_194328,16
ORx_194329,16
ORx_19433,7
ORx_194330,16
ORx_194331,16
ORx_194332,16
ORx_194333,16
ORx_194334,16
ORx_194335,16
ORx_194336,16
ORx_194337,16
ORx_194338,16
ORx_194339,16
ORx_19434,7
ORx_194340,16
ORx_194341,16
ORx_194342,16
ORx_194343,16
ORx_194344,16
ORx_194345,16
ORx_194346,16
ORx_194347,16
ORx_194348,16
ORx_194349,16
ORx_19435,7
ORx_194350,16
ORx_194351,16
ORx_194352,16
ORx_194353,16
ORx_194354,16
ORx_194355,16
ORx_194356,16
ORx_194357,16
ORx_194358,16
ORx_194359,16
ORx_19436,7
ORx_194360,16
ORx_194361,16
ORx_194362,16
ORx_194363,16
ORx_194364,16
ORx_194365,16
ORx_194366,16
ORx_194367,16
ORx_194368,16
ORx_194369,16
ORx_19437,7
ORx_194370,16
ORx_194371,16
ORx_194372,16
ORx_194373,16
ORx_194374,16
ORx_194375,16
ORx_194376,16
ORx_194377,16
ORx_194378,16
ORx_194379,16
ORx_19438,7
ORx_194380,16
ORx_194381,16
ORx_194382,16
ORx_194383,16
ORx_194384,16
ORx_194385,16
ORx_194386,16
ORx_194387,16
ORx_194388,16
ORx_194389,16
ORx_19439,7
ORx_194390,16
ORx_194391,16
ORx_194392,16
ORx_194393,16
ORx_194394,16
ORx_194395,16
ORx_194396,16
ORx_194397,16
ORx_194398,16
ORx_194399,16
ORx_1944,8
ORx_19440,7
ORx_194400,16
ORx_194401,16
ORx_194402,16
ORx_194403,16
ORx_194404,16
ORx_194405,16
ORx_194406,16
ORx_194407,16
ORx_194408,16
ORx_194409,16
ORx_19441,7
ORx_194410,16
ORx_194411,16
ORx_194412,16
ORx_194413,16
ORx_194414,16
ORx_194415,16
ORx_194416,16
ORx_194417,16
ORx_194418,16
ORx_194419,16
ORx_19442,7
ORx_194420,16
ORx_194421,16
ORx_194422,16
ORx_194423,16
ORx_194424,16
ORx_194425,16
ORx_194426,16
ORx_194427,16
ORx_194428,16
ORx_194429,16
ORx_19443,7
ORx_194430,16
ORx_194431,16
ORx_194432,16
ORx_194433,16
ORx_194434,16
ORx_194435,16
ORx_194436,16
ORx_194437,16
ORx_194438,16
ORx_194439,16
ORx_19444,7
ORx_194440,16
ORx_194441,16
ORx_194442,16
ORx_194443,16
ORx_194444,16
ORx_194445,16
ORx_194446,16
ORx_194447,16
ORx_194448,16
ORx_194449,16
ORx_19445,7
ORx_194450,16
ORx_194451,16
ORx_194452,16
ORx_194453,16
ORx_194454,16
ORx_194455,16
ORx_194456,16
ORx_194457,16
ORx_194458,16
ORx_194459,16
ORx_19446,7
ORx_194460,16
ORx_194461,16
ORx_194462,16
ORx_194463,16
ORx_194464,16
ORx_194465,16
ORx_194466,16
ORx_194467,16
ORx_194468,16
ORx_194469,16
ORx_19447,7
ORx_194470,16
ORx_194471,16
ORx_194472,16
ORx_194473,16
ORx_194474,16
ORx_194475,16
ORx_194476,16
ORx_194477,16
ORx_194478,16
ORx_194479,16
ORx_19448,7
ORx_194480,16
ORx_194481,16
ORx_194482,16
ORx_194483,16
ORx_194484,16
ORx_194485,16
ORx_194486,16
ORx_194487,16
ORx_194488,16
ORx_194489,16
ORx_19449,7
ORx_194490,16
ORx_194491,16
ORx_194492,16
ORx_194493,16
ORx_194494,16
ORx_194495,16
ORx_194496,16
ORx_194497,16
ORx_194498,16
ORx_194499,16
ORx_1945,8
ORx_19450,7
ORx_194500,16
ORx_194501,16
ORx_194502,16
ORx_194503,16
ORx_194504,16
ORx_194505,16
ORx_194506,16
ORx_194507,16
ORx_194508,16
ORx_194509,16
ORx_19451,7
ORx_194510,16
ORx_194511,16
ORx_194512,16
ORx_194513,16
ORx_194514,16
ORx_194515,16
ORx_194516,16
ORx_194517,16
ORx_194518,16
ORx_194519,16
ORx_19452,7
ORx_194520,16
ORx_194521,16
ORx_194522,16
ORx_194523,16
ORx_194524,16
ORx_194525,16
ORx_194526,16
ORx_194527,16
ORx_194528,16
ORx_194529,16
ORx_19453,7
ORx_194530,16
ORx_194531,16
ORx_194532,16
ORx_194533,16
ORx_194534,16
ORx_194535,16
ORx_194536,16
ORx_194537,16
ORx_194538,16
ORx_194539,16
ORx_19454,7
ORx_194540,16
ORx_194541,16
ORx_194542,16
ORx_194543,16
ORx_194544,16
ORx_194545,16
ORx_194546,16
ORx_194547,16
ORx_194548,16
ORx_194549,16
ORx_19455,7
ORx_194550,16
ORx_194551,16
ORx_194552,16
ORx_194553,16
ORx_194554,16
ORx_194555,16
ORx_194556,16
ORx_194557,16
ORx_194558,16
ORx_194559,16
ORx_19456,7
ORx_194560,16
ORx_194561,16
ORx_194562,16
ORx_194563,16
ORx_194564,16
ORx_194565,16
ORx_194566,16
ORx_194567,16
ORx_194568,16
ORx_194569,16
ORx_19457,7
ORx_194570,16
ORx_194571,16
ORx_194572,16
ORx_194573,16
ORx_194574,16
ORx_194575,16
ORx_194576,16
ORx_194577,16
ORx_194578,16
ORx_194579,16
ORx_19458,7
ORx_194580,16
ORx_194581,16
ORx_194582,16
ORx_194583,16
ORx_194584,16
ORx_194585,16
ORx_194586,16
ORx_194587,16
ORx_194588,16
ORx_194589,16
ORx_19459,7
ORx_194590,16
ORx_194591,16
ORx_194592,16
ORx_194593,16
ORx_194594,16
ORx_194595,16
ORx_194596,16
ORx_194597,16
ORx_194598,16
ORx_194599,16
ORx_1946,8
ORx_19460,7
ORx_194600,16
ORx_194601,16
ORx_194602,16
ORx_194603,16
ORx_194604,16
ORx_194605,16
ORx_194606,16
ORx_194607,16
ORx_194608,16
ORx_194609,16
ORx_19461,7
ORx_194610,16
ORx_194611,16
ORx_194612,16
ORx_194613,16
ORx_194614,16
ORx_194615,16
ORx_194616,16
ORx_194617,16
ORx_194618,16
ORx_194619,16
ORx_19462,7
ORx_194620,16
ORx_194621,16
ORx_194622,16
ORx_194623,16
ORx_194624,16
ORx_194625,16
ORx_194626,16
ORx_194627,16
ORx_194628,16
ORx_194629,16
ORx_19463,7
ORx_194630,16
ORx_194631,16
ORx_194632,16
ORx_194633,16
ORx_194634,16
ORx_194635,16
ORx_194636,16
ORx_194637,16
ORx_194638,16
ORx_194639,16
ORx_19464,7
ORx_194640,16
ORx_194641,16
ORx_194642,16
ORx_194643,16
ORx_194644,16
ORx_194645,16
ORx_194646,16
ORx_194647,16
ORx_194648,16
ORx_194649,16
ORx_19465,7
ORx_194650,16
ORx_194651,16
ORx_194652,16
ORx_194653,16
ORx_194654,16
ORx_194655,16
ORx_194656,16
ORx_194657,16
ORx_194658,16
ORx_194659,16
ORx_19466,7
ORx_194660,16
ORx_194661,16
ORx_194662,16
ORx_194663,16
ORx_194664,16
ORx_194665,16
ORx_194666,16
ORx_194667,16
ORx_194668,16
ORx_194669,16
ORx_19467,7
ORx_194670,16
ORx_194671,16
ORx_194672,16
ORx_194673,16
ORx_194674,16
ORx_194675,16
ORx_194676,16
ORx_194677,16
ORx_194678,16
ORx_194679,16
ORx_19468,7
ORx_194680,16
ORx_194681,16
ORx_194682,16
ORx_194683,16
ORx_194684,16
ORx_194685,16
ORx_194686,16
ORx_194687,16
ORx_194688,16
ORx_194689,16
ORx_19469,7
ORx_194690,16
ORx_194691,16
ORx_194692,16
ORx_194693,16
ORx_194694,16
ORx_194695,16
ORx_194696,16
ORx_194697,16
ORx_194698,16
ORx_194699,16
ORx_1947,8
ORx_19470,7
ORx_194700,16
ORx_194701,16
ORx_194702,16
ORx_194703,16
ORx_194704,16
ORx_194705,16
ORx_194706,16
ORx_194707,16
ORx_194708,16
ORx_194709,16
ORx_19471,7
ORx_194710,16
ORx_194711,16
ORx_194712,16
ORx_194713,16
ORx_194714,16
ORx_194715,16
ORx_194716,16
ORx_194717,16
ORx_194718,16
ORx_194719,16
ORx_19472,7
ORx_194720,16
ORx_194721,16
ORx_194722,16
ORx_194723,16
ORx_194724,16
ORx_194725,16
ORx_194726,16
ORx_194727,16
ORx_194728,16
ORx_194729,16
ORx_19473,7
ORx_194730,16
ORx_194731,16
ORx_194732,16
ORx_194733,16
ORx_194734,16
ORx_194735,16
ORx_194736,16
ORx_194737,16
ORx_194738,16
ORx_194739,16
ORx_19474,7
ORx_194740,16
ORx_194741,16
ORx_194742,16
ORx_194743,16
ORx_194744,16
ORx_194745,16
ORx_194746,16
ORx_194747,16
ORx_194748,16
ORx_194749,16
ORx_19475,7
ORx_194750,16
ORx_194751,16
ORx_194752,16
ORx_194753,16
ORx_194754,16
ORx_194755,16
ORx_194756,16
ORx_194757,16
ORx_194758,16
ORx_194759,16
ORx_19476,7
ORx_194760,16
ORx_194761,16
ORx_194762,16
ORx_194763,16
ORx_194764,16
ORx_194765,16
ORx_194766,16
ORx_194767,16
ORx_194768,16
ORx_194769,16
ORx_19477,7
ORx_194770,16
ORx_194771,16
ORx_194772,16
ORx_194773,16
ORx_194774,16
ORx_194775,16
ORx_194776,16
ORx_194777,16
ORx_194778,16
ORx_194779,16
ORx_19478,7
ORx_194780,16
ORx_194781,16
ORx_194782,16
ORx_194783,16
ORx_194784,16
ORx_194785,16
ORx_194786,16
ORx_194787,16
ORx_194788,16
ORx_194789,16
ORx_19479,7
ORx_194790,16
ORx_194791,16
ORx_194792,16
ORx_194793,16
ORx_194794,16
ORx_194795,16
ORx_194796,16
ORx_194797,16
ORx_194798,16
ORx_194799,16
ORx_1948,8
ORx_19480,7
ORx_194800,16
ORx_194801,16
ORx_194802,16
ORx_194803,16
ORx_194804,16
ORx_194805,16
ORx_194806,16
ORx_194807,16
ORx_194808,16
ORx_194809,16
ORx_19481,7
ORx_194810,16
ORx_194811,16
ORx_194812,16
ORx_194813,16
ORx_194814,16
ORx_194815,16
ORx_194816,16
ORx_194817,16
ORx_194818,16
ORx_194819,16
ORx_19482,7
ORx_194820,16
ORx_194821,16
ORx_194822,16
ORx_194823,16
ORx_194824,16
ORx_194825,16
ORx_194826,16
ORx_194827,16
ORx_194828,16
ORx_194829,16
ORx_19483,7
ORx_194830,16
ORx_194831,16
ORx_194832,16
ORx_194833,16
ORx_194834,16
ORx_194835,16
ORx_194836,16
ORx_194837,16
ORx_194838,16
ORx_194839,16
ORx_19484,7
ORx_194840,16
ORx_194841,16
ORx_194842,16
ORx_194843,16
ORx_194844,16
ORx_194845,16
ORx_194846,16
ORx_194847,16
ORx_194848,16
ORx_194849,16
ORx_19485,7
ORx_194850,16
ORx_194851,16
ORx_194852,16
ORx_194853,16
ORx_194854,16
ORx_194855,16
ORx_194856,16
ORx_194857,16
ORx_194858,16
ORx_194859,16
ORx_19486,7
ORx_194860,16
ORx_194861,16
ORx_194862,16
ORx_194863,16
ORx_194864,16
ORx_194865,16
ORx_194866,16
ORx_194867,16
ORx_194868,16
ORx_194869,16
ORx_19487,7
ORx_194870,16
ORx_194871,16
ORx_194872,16
ORx_194873,16
ORx_194874,16
ORx_194875,16
ORx_194876,16
ORx_194877,16
ORx_194878,16
ORx_194879,16
ORx_19488,7
ORx_194880,16
ORx_194881,16
ORx_194882,16
ORx_194883,16
ORx_194884,16
ORx_194885,16
ORx_194886,16
ORx_194887,16
ORx_194888,16
ORx_194889,16
ORx_19489,7
ORx_194890,16
ORx_194891,16
ORx_194892,16
ORx_194893,16
ORx_194894,16
ORx_194895,16
ORx_194896,16
ORx_194897,16
